company_id,role,risk_bucket,z_label,a_mij,direct,via_prior_z1,via_prior_z2,via_prior_z3,C_logit,C_logit_ref,C_logit_delta,pmz,C_prob
RAIT Financial Trust,Analyst,risk_uncertainty,3,0.2451672703027725,0.036156926246185495,-0.08047979489789008,0.14879811785658595,-0.06444702842983267,0.040028220775048695,0.038180371475281,0.0018478492997676954,0.3090057209640386,0.00039455497288174747
RAIT Financial Trust,Analyst,risk_legal,1,0.2557728886604309,-0.0962431039993241,0.12927513087996959,-0.04719705900468922,0.0922368018938139,0.07807176976977016,0.077886461808944,0.0001853079608261643,0.543190274966159,4.598131676390593e-05
RAIT Financial Trust,Analyst,risk_legal,2,0.2557728886604309,0.03207932509534914,-0.046937054374502886,-0.10937559620618585,-0.02658576230213282,-0.15081908778747244,-0.15046110976681304,-0.00035797802065939965,0.1478040040698024,-4.509018852800991e-05
RAIT Financial Trust,Analyst,risk_legal,3,0.2557728886604309,0.06416377890397372,-0.08233807650546564,0.15657265521087751,-0.06565103959168613,0.07274731801769947,0.07257464795786626,0.0001726700598332076,0.3090057209640386,3.686871585445075e-05
RAIT Financial Trust,Analyst,risk_constraint,1,0.2356655895709991,-0.0418297951161916,0.12016430675065827,-0.043503886155600795,0.08550893897224544,0.12033956445111132,0.1179155644337419,0.002424000017369421,0.543190274966159,0.0006014782750695489
RAIT Financial Trust,Analyst,risk_constraint,2,0.2356655895709991,0.010122254552481457,-0.04362910763607667,-0.10081694889255956,-0.024646564923628003,-0.15897036689978278,-0.15576822657391476,-0.0032021403258680192,0.1478040040698024,-0.0004033351285661981
RAIT Financial Trust,Analyst,risk_constraint,3,0.2356655895709991,0.03170754056371017,-0.07653519911458061,0.14432083504816262,-0.06086237404862212,0.038630802448670065,0.03785266214017151,0.0007781403084985566,0.3090057209640386,0.000166149441059095
RAIT Financial Trust,Analyst,risk_external,1,0.263394296169281,0.06491540533709288,0.12961190340800893,-0.048303195903765285,0.09375531318854619,0.23997942602988273,0.25516922988557333,-0.015189803855690603,0.543190274966159,-0.003769115906063616
RAIT Financial Trust,Analyst,risk_external,2,0.263394296169281,-0.06825532135442268,-0.04705932932679127,-0.11193898437853121,-0.027023448556490734,-0.2542770836162359,-0.27037187594500295,0.016094792328767038,0.1478040040698024,0.0020272675375054977
RAIT Financial Trust,Analyst,risk_external,3,0.263394296169281,0.003339916017329779,-0.0825525740812166,0.160242180282299,-0.06673186463206057,0.014297657586351598,0.01520264605942789,-0.0009049884730762923,0.3090057209640386,-0.00019323421152244385
RAIT Financial Trust,CEO,risk_uncertainty,1,0.2562987208366394,0.24609383551932693,0.08148342493437481,-0.027324445290113162,0.1175106419774581,0.4177634571410466,0.4013864094854749,0.01637704765557174,0.543190274966159,0.004063712171625727
RAIT Financial Trust,CEO,risk_uncertainty,2,0.2562987208366394,-0.019247570712077652,-0.029584900983906665,-0.0633223246879112,-0.0338705368295435,-0.14602533321343902,-0.14030088843475216,-0.00572444477868686,0.1478040040698024,-0.0007210395035251586
RAIT Financial Trust,CEO,risk_uncertainty,3,0.2562987208366394,-0.2268462648072493,-0.05189852395046748,0.0906467699780258,-0.08364010514792102,-0.271738123927612,-0.2610855210507269,-0.010652602876885076,0.3090057209640386,-0.0022745563936073174
RAIT Financial Trust,CEO,risk_legal,1,0.2728456854820251,0.2555624651555994,0.08588022156076291,-0.029369108062979293,0.12316416445214061,0.43523774310552366,0.3937619059121222,0.04147583719340148,0.543190274966159,0.010291590277802638
RAIT Financial Trust,CEO,risk_legal,2,0.2728456854820251,-0.07305802623947462,-0.03118128445628561,-0.0680606752237064,-0.035500072997273056,-0.2078000589167397,-0.1879978208320699,-0.0198022380846698,0.1478040040698024,-0.002494249917549663
RAIT Financial Trust,CEO,risk_legal,3,0.2728456854820251,-0.18250443891612322,-0.054698937104476576,0.09742978328668722,-0.08766409145487428,-0.22743768418878685,-0.20576408508005492,-0.021673599108731928,0.3090057209640386,-0.004627772573050543
RAIT Financial Trust,CEO,risk_constraint,1,0.2557485103607178,0.21719404857663477,0.08149880214384715,-0.027664165062568087,0.11579215605357591,0.3868208417114897,0.360122947170742,0.026697894540747724,0.543190274966159,0.006624671386671188
RAIT Financial Trust,CEO,risk_constraint,2,0.2557485103607178,-0.046874958093342314,-0.02959048412207267,-0.064109599434238,-0.03337521113140742,-0.1739502527810604,-0.1619444221656848,-0.012005830615375607,0.1478040040698024,-0.001512230177946331
RAIT Financial Trust,CEO,risk_constraint,3,0.2557485103607178,-0.17031909048329427,-0.05190831802177381,0.09177376449680753,-0.08241694492217481,-0.21287058893043537,-0.19817852500506283,-0.014692063925372534,0.3090057209640386,-0.0031370669049586544
RAIT Financial Trust,CEO,risk_external,1,0.2151070833206176,0.031518818940730976,0.06100828763281082,-0.02110482606450237,0.09949402439043196,0.1709163048994714,0.21358401418177855,-0.04266770928230715,0.543190274966159,-0.010587334982011223
RAIT Financial Trust,CEO,risk_external,2,0.2151070833206176,-0.10578439872819294,-0.02215081349695422,-0.048908829963397786,-0.02867753899329451,-0.20552158118183944,-0.25682818462300677,0.05130660344116733,0.1478040040698024,0.00646247615323623
RAIT Financial Trust,CEO,risk_external,3,0.2151070833206176,0.07426557978746239,-0.03885747413585609,0.07001365602790126,-0.07081648539714289,0.034605276282364664,0.04324417044122393,-0.008638894158859267,0.3090057209640386,-0.0018445869211334014
RAIT Financial Trust,CFO,risk_uncertainty,1,0.2564662992954254,0.1459633720960511,0.0728389925652771,-0.03837678365711937,0.08178943841816312,0.2622150194223719,0.2477751670460218,0.01443985237635012,0.543190274966159,0.0035830269956068036
RAIT Financial Trust,CFO,risk_uncertainty,2,0.2564662992954254,0.0214246616886779,-0.02644629118801498,-0.08893527862734421,-0.02357447920964884,-0.11753138733633012,-0.11105908118673265,-0.00647230614959747,0.1478040040698024,-0.000815238611462178
