company_id,role,risk_bucket,z_label,a_mij,direct,via_prior_z1,via_prior_z2,via_prior_z3,C_logit
Computer Task Group,VP,risk_constraint,2,0.1971659362316131,-0.009514782412270882,0.09414160567309005,-0.03652108095113828,-0.0008728030154614699,0.047232939294219414
Computer Task Group,VP,risk_constraint,3,0.1971659362316131,0.06950917773630717,0.16514540235973982,0.05228042464711814,-0.002155304958820275,0.28477969978434486
Computer Task Group,VP,risk_external,1,0.3846807479858398,-0.08879124052000555,-0.36267016512901773,-0.029041254415972745,0.02713842974960337,-0.45336423031539264
Computer Task Group,VP,risk_external,2,0.3846807479858398,0.09141740686759017,0.1316778342810265,-0.067300899321014,-0.007822212259773441,0.1479721295678292
Computer Task Group,VP,risk_external,3,0.3846807479858398,-0.0026261663475847827,0.2309923308479882,0.09634215373698826,-0.01931621748983142,0.30539210074756024
Consolidated Communications Holdings,Analyst,risk_uncertainty,1,0.2471188753843307,-0.008977732032101704,0.1273633744453216,-0.045210559930381033,0.09126598668959038,0.16444106917242923
Consolidated Communications Holdings,Analyst,risk_uncertainty,2,0.2471188753843307,-0.027467014202895434,-0.04624293621648536,-0.10477203562005045,-0.02630594056364175,-0.20478792660307302
Consolidated Communications Holdings,Analyst,risk_uncertainty,3,0.2471188753843307,0.03644474623499736,-0.08112043822883518,0.14998259555043383,-0.06496004612595362,0.04034685743064241
Consolidated Communications Holdings,Analyst,risk_legal,1,0.2268496006727218,-0.08535974951878282,0.11465645155209837,-0.04185992520245168,0.08180648772638131,0.0692432645572452
Consolidated Communications Holdings,Analyst,risk_legal,2,0.2268496006727218,0.028451733590074527,-0.04162932239368748,-0.09700719436161497,-0.023579393396246796,-0.1337641765614747
Consolidated Communications Holdings,Analyst,risk_legal,3,0.2268496006727218,0.05690801592870719,-0.07302712915840995,0.13886711956406883,-0.05822709433013899,0.06452091200422708
Consolidated Communications Holdings,Analyst,risk_constraint,1,0.2233407199382782,-0.03964217505460783,0.11387993821851854,-0.04122871426325723,0.08103698136832166,0.11404603026897514
Consolidated Communications Holdings,Analyst,risk_constraint,2,0.2233407199382782,0.009592879568311508,-0.04134738689447221,-0.09554441099624893,-0.023357595667950603,-0.15065651399036023
Consolidated Communications Holdings,Analyst,risk_constraint,3,0.2233407199382782,0.03004929548629634,-0.07253255132404537,0.1367731252595083,-0.057679385700375486,0.03661048372138378
Consolidated Communications Holdings,Analyst,risk_external,1,0.3026908338069916,0.07460031767648855,0.1489490686945902,-0.05550968588270582,0.1077429326891644,0.2757826331775373
Consolidated Communications Holdings,Analyst,risk_external,2,0.3026908338069916,-0.07843852518072832,-0.05408024334425793,-0.12863947704953033,-0.03105515303432188,-0.29221339860883844
Consolidated Communications Holdings,Analyst,risk_external,3,0.3026908338069916,0.003838207504239734,-0.09486882535033106,0.184149162932239,-0.07668777965484841,0.016430765431299274
Consolidated Communications Holdings,CEO,risk_uncertainty,1,0.2473528683185577,0.23750417439663968,0.07863932684542761,-0.026370712642108468,0.11340904962848387,0.40318183822844267
Consolidated Communications Holdings,CEO,risk_uncertainty,2,0.2473528683185577,-0.018575753356300274,-0.028552269373026445,-0.061112121781275563,-0.032688319352233194,-0.14092846386283547
Consolidated Communications Holdings,CEO,risk_uncertainty,3,0.2473528683185577,-0.2189284210403394,-0.050087057472400526,0.0874828344233854,-0.08072073027625687,-0.2622533743656114
Consolidated Communications Holdings,CEO,risk_legal,1,0.2276927828788757,0.21326974178779026,0.07166800752915976,-0.024508849878700854,0.10278187579003109,0.36321077522828027
Consolidated Communications Holdings,CEO,risk_legal,2,0.2276927828788757,-0.06096774180876607,-0.026021131391712,-0.05679739637049157,-0.029625208838733284,-0.17341147840970292
Consolidated Communications Holdings,CEO,risk_legal,3,0.2276927828788757,-0.1523019999790229,-0.04564687613744716,0.0813062462491937,-0.07315666695130342,-0.1897992968185798
Consolidated Communications Holdings,CEO,risk_constraint,1,0.2282941788434982,0.19387849766773724,0.07274999211497303,-0.024694446264583312,0.10336199083030749,0.3452960343484344
Consolidated Communications Holdings,CEO,risk_constraint,2,0.2282941788434982,-0.04184298102518551,-0.026413977014771897,-0.057227501885277775,-0.029792417591118645,-0.15527687751635383
Consolidated Communications Holdings,CEO,risk_constraint,3,0.2282941788434982,-0.15203551664255335,-0.04633601510020053,0.08192194814986238,-0.0735695732391945,-0.19001915683208598
Consolidated Communications Holdings,CEO,risk_external,1,0.2966601252555847,0.04346847454078762,0.08413821605215206,-0.029106249069727873,0.1372149595550706,0.23571540107828243
Consolidated Communications Holdings,CEO,risk_external,2,0.2966601252555847,-0.14589018870204973,-0.030548799254207046,-0.06745151949003715,-0.03954998681792474,-0.2834404942642187
Consolidated Communications Holdings,CEO,risk_external,3,0.2966601252555847,0.10242171416126268,-0.053589416797944316,0.09655776855976654,-0.09766497273715337,0.04772509318593153
Consolidated Communications Holdings,CFO,risk_uncertainty,1,0.2410302758216858,0.13717822549327863,0.06845500760456293,-0.03606698726279643,0.07686674996047824,0.24643299579552333
Consolidated Communications Holdings,CFO,risk_uncertainty,2,0.2410302758216858,0.02013516836479127,-0.02485455935933789,-0.08358250107993666,-0.02215559409507029,-0.11045748616955356
Consolidated Communications Holdings,CFO,risk_uncertainty,3,0.2410302758216858,-0.15731339385807028,-0.04360044824522447,0.11964948834273496,-0.05471115586541214,-0.13597550962597194
Consolidated Communications Holdings,CFO,risk_legal,1,0.23425854742527,0.1125241329512956,0.06740299866803331,-0.03549465616651978,0.07428530358093019,0.21871777903373932
Consolidated Communications Holdings,CFO,risk_legal,2,0.23425854742527,-0.00595107468641117,-0.024472597257886218,-0.08225616727434129,-0.021411534040588192,-0.13409137325922688
Consolidated Communications Holdings,CFO,risk_legal,3,0.23425854742527,-0.10657305826488414,-0.04293040141014654,0.11775082344086292,-0.052873769540346054,-0.0846264057745138
Consolidated Communications Holdings,CFO,risk_constraint,1,0.2252457588911056,0.10435970168423325,0.06470399266687335,-0.03413677106895566,0.0713613659488522,0.20628828923100315
Consolidated Communications Holdings,CFO,risk_constraint,2,0.2252457588911056,0.0072199609465251275,-0.02349264550250042,-0.07910937179052067,-0.02056875643689181,-0.11595081278338777
Consolidated Communications Holdings,CFO,risk_constraint,3,0.2252457588911056,-0.11157966263075855,-0.04121134716437239,0.1132461428594781,-0.05079260951196429,-0.09033747644761714
Consolidated Communications Holdings,CFO,risk_external,1,0.2994653880596161,-0.18049617135078963,0.09882364690583773,-0.04508187769242462,0.1017112894173759,-0.02504311272000062
Consolidated Communications Holdings,CFO,risk_external,2,0.2994653880596161,0.2642371125843271,-0.0358807672963237,-0.10447382431632851,-0.0293166296789736,0.09456589129270128
Consolidated Communications Holdings,CFO,risk_external,3,0.2994653880596161,-0.08374094123354048,-0.0629428796095132,0.14955570200875548,-0.07239465973840785,-0.06952277857270604
Consolidated Communications Holdings,COO,risk_uncertainty,1,0.2889500558376312,0.057912380224251055,-0.1803965513244584,-0.06528409258383505,-0.00037839766334472815,-0.1881466613473871
Consolidated Communications Holdings,COO,risk_uncertainty,2,0.2889500558376312,-0.07372849720246795,0.06549815638052361,-0.15129092150482001,0.00010906698982198904,-0.15941219533694234
Consolidated Communications Holdings,COO,risk_uncertainty,3,0.2889500558376312,0.01581611697821627,0.11489839494393331,0.21657501408865842,0.00026933067352275983,0.34755885668433073
Consolidated Communications Holdings,COO,risk_legal,1,0.2526384592056274,0.060390150632803376,-0.1576449408759705,-0.05350351624090616,0.0020968973531258757,-0.14866140913094741
Consolidated Communications Holdings,COO,risk_legal,2,0.2526384592056274,-0.06896559282480388,0.057237529843469775,-0.12399033141863862,-0.0006043966557551998,-0.13632279105572795
Consolidated Communications Holdings,COO,risk_legal,3,0.2526384592056274,0.008575442192000304,0.10040741103249942,0.17749384765954757,-0.0014925006973707906,0.28498420018667653
Consolidated Communications Holdings,COO,risk_constraint,1,0.2474392056465149,0.054157078725621255,-0.15123981082765425,-0.05122812948146533,0.0034514325955030617,-0.14485942898799525
Consolidated Communications Holdings,COO,risk_constraint,2,0.2474392056465149,-0.06266949343596732,0.054911963160170725,-0.11871729558416479,-0.0009948194722916967,-0.12746964533225308
Consolidated Communications Holdings,COO,risk_constraint,3,0.2474392056465149,0.008512414710346493,0.09632784766748227,0.1699454250656328,-0.0024566131232115537,0.27232907432025
Consolidated Communications Holdings,COO,risk_external,1,0.2109722644090652,0.051393465189405116,-0.1388153091962613,-0.041889182363702475,0.0024482651731830406,-0.12686276119737563
Consolidated Communications Holdings,COO,risk_external,2,0.2109722644090652,-0.07384589543177572,0.050400890499256105,-0.09707499560861192,-0.0007056727316041051,-0.12122567327273565
Consolidated Communications Holdings,COO,risk_external,3,0.2109722644090652,0.022452430242370817,0.08841441869700406,0.13896417797231658,-0.001742592441579069,0.2480884344701124
Consolidated Communications Holdings,IR,risk_uncertainty,1,0.2307880818843841,0.025134297301266918,0.061827122727419276,-0.031442024360264234,0.07792832471398536,0.13344772038240732
Consolidated Communications Holdings,IR,risk_uncertainty,2,0.2307880818843841,-0.06929298763264635,-0.02244811512873577,-0.07286450115443933,-0.02246157580175584,-0.1870671797175773
Consolidated Communications Holdings,IR,risk_uncertainty,3,0.2307880818843841,0.04415869033137976,-0.039379007598683,0.10430652551470522,-0.055466748912233785,0.05361945933516819
Consolidated Communications Holdings,IR,risk_legal,1,0.2425168603658676,0.004797325418234773,0.06060247325481069,-0.03255644820219553,0.08069604202117785,0.11353939249202777
Consolidated Communications Holdings,IR,risk_legal,2,0.2425168603658676,-0.09181060946474501,-0.02200347091531079,-0.0754470936868578,-0.02325932543029596,-0.21252049949720958
Consolidated Communications Holdings,IR,risk_legal,3,0.2425168603658676,0.08701328404651025,-0.0385990023394994,0.10800354188905502,-0.05743671659088631,0.09898110700517956
Consolidated Communications Holdings,IR,risk_constraint,1,0.235536128282547,0.003752533486240307,0.05939062043092946,-0.03164686232725404,0.07857950815986106,0.11007579974977678
Consolidated Communications Holdings,IR,risk_constraint,2,0.235536128282547,-0.07131083414977613,-0.021563472893253312,-0.07333919757064926,-0.0226492688695084,-0.18886277348318709
Consolidated Communications Holdings,IR,risk_constraint,3,0.235536128282547,0.06755830066353533,-0.03782714753767565,0.10498605989790494,-0.05593023929035697,0.07878697373340764
Consolidated Communications Holdings,IR,risk_external,1,0.2911589443683624,-0.2603202803701567,0.06157284896338771,-0.03996814452646717,0.08980052287976172,-0.14891505305347447
Consolidated Communications Holdings,IR,risk_external,2,0.2911589443683624,0.029309125585908244,-0.02235579372548428,-0.09262313646286774,-0.025883544386513496,-0.11155334898895727
Consolidated Communications Holdings,IR,risk_external,3,0.2911589443683624,0.23101115478424822,-0.03921705523790292,0.13259128098933698,-0.06391697849325312,0.26046840204242916
Consolidated Communications Holdings,Operator,risk_uncertainty,1,0.2526758313179016,0.0029819729027805255,-0.04136701146526872,-0.0068357714466685095,0.09446675904853605,0.04924594903937934
Consolidated Communications Holdings,Operator,risk_uncertainty,2,0.2526758313179016,0.16793166416087865,0.015019483277559373,-0.01584138065539859,-0.027228511287810297,0.13988125549522915
Consolidated Communications Holdings,Operator,risk_uncertainty,3,0.2526758313179016,-0.17091363706365853,0.026347528187709007,0.022677152102067458,-0.06723824776073092,-0.189127204534613
Consolidated Communications Holdings,Operator,risk_legal,1,0.240036740899086,0.010963622804560352,-0.03964944393644336,-0.006322741144979375,0.09004153719197225,0.05503297491510987
Consolidated Communications Holdings,Operator,risk_legal,2,0.240036740899086,0.12413109852240516,0.01439587098690767,-0.014652471933066688,-0.02595301285337576,0.09792148472287036
Consolidated Communications Holdings,Operator,risk_legal,3,0.240036740899086,-0.13509472132696657,0.025253572949535365,0.020975213078046392,-0.0640885243386014,-0.1529544596379862
Consolidated Communications Holdings,Operator,risk_constraint,1,0.2315019816160202,0.016146377817637735,-0.037511343374078694,-0.006220271639726157,0.08692078109937586,0.05933554390320874
Consolidated Communications Holdings,Operator,risk_constraint,2,0.2315019816160202,0.13296387233474832,0.013619572083392772,-0.014415006644627635,-0.025053505520324298,0.10711493225318915
Consolidated Communications Holdings,Operator,risk_constraint,3,0.2315019816160202,-0.14911025015238621,0.023891771290685617,0.020635278284354117,-0.061867275579056295,-0.16645047615640277
Consolidated Communications Holdings,Operator,risk_external,1,0.2757854461669922,0.02558708825956289,-0.047779739504547426,-0.004819030161017725,0.109855194288638,0.08284351288263575
Consolidated Communications Holdings,Operator,risk_external,2,0.2757854461669922,0.07335710084540713,0.017347808630004725,-0.01116773604356444,-0.03166397818491824,0.047873195246929165
Consolidated Communications Holdings,Operator,risk_external,3,0.2757854461669922,-0.09894418910497033,0.03043193087454231,0.015986766204582416,-0.07819121610372577,-0.13071670812957137
Consolidated Communications Holdings,President,risk_uncertainty,1,0.2032351493835449,-0.10769820812665544,0.10293909566731971,-0.03739059492605732,0.07360074201243837,0.031451034627045314
Consolidated Communications Holdings,President,risk_uncertainty,2,0.2032351493835449,-0.002077770349165197,-0.037374999334444894,-0.08664986121561488,-0.02121422027029886,-0.1473168511695238
Consolidated Communications Holdings,President,risk_uncertainty,3,0.2032351493835449,0.10977597847582057,-0.06556409633287395,0.12404045614167415,-0.05238652174214353,0.11586581654247724
Consolidated Communications Holdings,President,risk_legal,1,0.1979653090238571,-0.13273653736000465,0.09501305788974466,-0.03542803877201001,0.07096798086884212,-0.002183537373427885
Consolidated Communications Holdings,President,risk_legal,2,0.1979653090238571,-0.0034466864793070277,-0.03449722335689957,-0.08210178652698402,-0.020455369567273392,-0.14050106593046402
Consolidated Communications Holdings,President,risk_legal,3,0.1979653090238571,0.13618322383931122,-0.06051583453284431,0.11752982529899587,-0.050512611301572606,0.14268460330389018
Consolidated Communications Holdings,President,risk_constraint,1,0.2019774466753006,-0.12392178569253802,0.09874022129595678,-0.03680550573079102,0.07199333026592504,0.010006260138552776
Consolidated Communications Holdings,President,risk_constraint,2,0.2019774466753006,0.0014123953621974343,-0.03585047722923537,-0.08529396148551323,-0.0207509099024518,-0.14048295325500296
Consolidated Communications Holdings,President,risk_constraint,3,0.2019774466753006,0.12250939033034047,-0.0628897440667206,0.12209946721630616,-0.05124242036347718,0.13047669311644886
Consolidated Communications Holdings,President,risk_external,1,0.3968220949172973,-0.32943884910723803,0.17855389121633594,-0.06995022598853046,0.13825579442564617,-0.08257938945378637
Consolidated Communications Holdings,President,risk_external,2,0.3968220949172973,0.10570225577153165,-0.06482912563114479,-0.1621043309391971,-0.03984999058970284,-0.16108119138851307
Consolidated Communications Holdings,President,risk_external,3,0.3968220949172973,0.2237365933357079,-0.11372476558518968,0.23205455692773122,-0.09840580383595089,0.24366058084229858
Constar International,Analyst,risk_uncertainty,1,0.2132311761379242,-0.007746605180518504,0.10989788654401098,-0.03901078318204635,0.07875057562051149,0.14189107380195762
Constar International,Analyst,risk_uncertainty,2,0.2132311761379242,-0.02370043054935265,-0.03990158850543803,-0.09040452432815022,-0.022698576290766537,-0.17670511967370744
Constar International,Analyst,risk_uncertainty,3,0.2132311761379242,0.03144703572987135,-0.06999629803857203,0.1294153075101986,-0.05605199932974926,0.034814045871748675
Constar International,Analyst,risk_legal,1,0.2493563145399093,-0.09382865337621446,0.12603200584206645,-0.0460130264476801,0.08992285736634185,0.07611318338451374
Constar International,Analyst,risk_legal,2,0.2493563145399093,0.03127455110898699,-0.045759544553308364,-0.10663169076840125,-0.025918805318319412,-0.14703548953104204
Constar International,Analyst,risk_legal,3,0.2493563145399093,0.06255410226722626,-0.08027246128875704,0.15264471721608375,-0.06400405204802735,0.0709223061465256
Constar International,Analyst,risk_constraint,1,0.2215396910905838,-0.03932249890742592,0.11296160566383756,-0.0408962441979597,0.08038349578264452,0.11312635834109645
Constar International,Analyst,risk_constraint,2,0.2215396910905838,0.009515522188789484,-0.041013959848144495,-0.09477393689511873,-0.023169239045735063,-0.1494416136002088
Constar International,Analyst,risk_constraint,3,0.2215396910905838,0.029806976718636465,-0.07194764581569213,0.13567018109308057,-0.05721425673691384,0.03631525525911107
Constar International,Analyst,risk_external,1,0.3158728182315826,0.07784911187786188,0.15543570153673766,-0.057927095770929755,0.11243506572373771,0.28779278336740755
Constar International,Analyst,risk_external,2,0.3158728182315826,-0.08185447076525684,-0.056435401960975955,-0.1342416406880094,-0.03240758428720465,-0.30493909770144684
Constar International,Analyst,risk_external,3,0.3158728182315826,0.0040053588873949246,-0.09900029957576043,0.19216873645894214,-0.0800274814365392,0.017146314334037432
Constar International,CEO,risk_uncertainty,1,0.2113039940595626,0.20289063554014056,0.06717853714634915,-0.02252748045880033,0.0968809673075455,0.3444226595352349
Constar International,CEO,risk_uncertainty,2,0.2113039940595626,-0.015868548052559977,-0.02439110004665496,-0.052205723368476904,-0.027924367666219443,-0.1203897391339113
Constar International,CEO,risk_uncertainty,3,0.2113039940595626,-0.1870220874875806,-0.04278743709969364,0.07473320382727841,-0.06895659964133136,-0.22403292040132716
Constar International,CEO,risk_legal,1,0.1925352066755294,0.18033919781547245,0.06060189728978161,-0.020724488572329638,0.08691153688546785,0.30712814341839223
Constar International,CEO,risk_legal,2,0.1925352066755294,-0.051553837681080614,-0.022003261794641533,-0.04802742673948451,-0.0250508410255827,-0.14663536724078935
Constar International,CEO,risk_legal,3,0.1925352066755294,-0.12878536013439076,-0.038598635495139574,0.06875191531181524,-0.061860695859889896,-0.160492776177605
Constar International,CEO,risk_constraint,1,0.1987202614545822,0.16876289155566268,0.06332573842724577,-0.021495453116823462,0.08997216637900188,0.3005653432450869
Constar International,CEO,risk_constraint,2,0.1987202614545822,-0.03642251489497757,-0.022992230660551016,-0.04981407846071707,-0.025933017841553267,-0.13516184185779892
Constar International,CEO,risk_constraint,3,0.1987202614545822,-0.13234037666068652,-0.040333507766694233,0.07130953157754166,-0.06403914853745353,-0.1654035013872926
Constar International,CEO,risk_external,1,0.3974405229091644,0.05823544110173298,0.1127213728356708,-0.03899412784320347,0.18382917228779289,0.3157918583819932
Constar International,CEO,risk_external,2,0.3974405229091644,-0.19545152161958027,-0.04092673641049295,-0.0903659268465619,-0.05298577767546013,-0.3797299625520953
Constar International,CEO,risk_external,3,0.3974405229091644,0.13721608051784806,-0.0717946364251769,0.12936005468976738,-0.13084339461234282,0.06393810417009574
Constar International,CFO,risk_uncertainty,1,0.2429350912570953,0.1382623183543555,0.06899599422822142,-0.0363520176549855,0.07747421294949627,0.2483805078770877
Constar International,CFO,risk_uncertainty,2,0.2429350912570953,0.02029429268792899,-0.025050980112484245,-0.08424303734511929,-0.02233068545016702,-0.11133041021984157
Constar International,CFO,risk_uncertainty,3,0.2429350912570953,-0.1585566110422849,-0.0439450141157366,0.12059505500010667,-0.055143527499333475,-0.1370500976572483
Constar International,CFO,risk_legal,1,0.2508172690868377,0.12047797633600339,0.07216742458275914,-0.038003619610519374,0.0795362098085208,0.23417799111676396
Constar International,CFO,risk_legal,2,0.2508172690868377,-0.006371730369640486,-0.026202459116857472,-0.08807049931820268,-0.022925022604493788,-0.14356971140919442
Constar International,CFO,risk_legal,3,0.2508172690868377,-0.11410624596636261,-0.045964965465901064,0.12607411892872405,-0.05661118720403137,-0.09060827970757097
Constar International,CFO,risk_constraint,1,0.2138273268938064,0.09906937274394037,0.061423939165055286,-0.0324062683461644,0.0677438287826351,0.19583087234546637
Constar International,CFO,risk_constraint,2,0.2138273268938064,0.006853957903906647,-0.022301727740374467,-0.07509906328754984,-0.019526060015880826,-0.11007289313989847
Constar International,CFO,risk_constraint,3,0.2138273268938064,-0.10592333064784719,-0.03912221142468031,0.10750533163371592,-0.04821776876675798,-0.08575797920556957
Constar International,CFO,risk_external,1,0.2924202978610992,-0.17624989829769097,0.09649876552068275,-0.04402130138769851,0.09931847463234898,-0.024453959532357752
Constar International,CFO,risk_external,2,0.2924202978610992,0.258020787205243,-0.035036652243053266,-0.10201601935776008,-0.02862693962249278,0.09234117598193688
Constar International,CFO,risk_external,3,0.2924202978610992,-0.08177088890755499,-0.061462113277628676,0.14603732074546089,-0.07069153500986163,-0.06788721644958441
Constar International,IR,risk_uncertainty,1,0.215668722987175,0.02348770247529414,0.05777671227959581,-0.029382198537040938,0.07282309440924527,0.12470531062709428
Constar International,IR,risk_uncertainty,2,0.215668722987175,-0.0647534744111504,-0.020977497120968573,-0.06809101140217402,-0.020990075960123016,-0.174812058894416
Constar International,IR,risk_uncertainty,3,0.215668722987175,0.041265771935856566,-0.03679921515862676,0.0974732099392165,-0.05183301844912624,0.05010674826732007
Constar International,IR,risk_legal,1,0.2454603910446167,0.004855552605091858,0.06133803134740883,-0.03295159971425822,0.08167548433700125,0.11491746857524372
Constar International,IR,risk_legal,2,0.2454603910446167,-0.0929249540310833,-0.022270536436365576,-0.07636282727566762,-0.023541633793796122,-0.2150999515369126
Constar International,IR,risk_legal,3,0.2454603910446167,0.08806940142599147,-0.03906749491104275,0.10931442698992755,-0.058133850543209596,0.10018248296166668
Constar International,IR,risk_constraint,1,0.2124832421541214,0.003385257655639793,0.05357781701994542,-0.028549454218902245,0.07088860966863712,0.09930223012532009
Constar International,IR,risk_constraint,2,0.2124832421541214,-0.06433135057175875,-0.019452967431665507,-0.06616118975217072,-0.02043249210601109,-0.17037799986160607
Constar International,IR,risk_constraint,3,0.2124832421541214,0.06094609291611851,-0.034124849588279466,0.09471064397107445,-0.050456117562629924,0.07107576973628357
Constar International,IR,risk_external,1,0.3263876438140869,-0.29181766382400154,0.06902283953418699,-0.04480407959959621,0.10066591338824504,-0.16693299050116572
Constar International,IR,risk_external,2,0.3263876438140869,0.032855375482242016,-0.0250607270729184,-0.1038300483550969,-0.02901531699188785,-0.12505071693766112
Constar International,IR,risk_external,3,0.3263876438140869,0.2589622883417593,-0.04396211246126803,0.14863412795469544,-0.07165059639636268,0.291983707438824
Constar International,Operator,risk_uncertainty,1,0.1739378273487091,0.002052740403453144,-0.028476360642206815,-0.004705631035165904,0.06502934111218352,0.03390008983826394
Constar International,Operator,risk_uncertainty,2,0.1739378273487091,0.11560135631035663,0.010339161745596908,-0.010904942190284919,-0.018743652966883434,0.0962919228987852
Constar International,Operator,risk_uncertainty,3,0.1739378273487091,-0.11765409671380933,0.01813719889660967,0.015610573225451068,-0.04628568814530364,-0.13019201273705225
Constar International,Operator,risk_legal,1,0.1896203160285949,0.008660864221169566,-0.03132162210428959,-0.004994736095763055,0.07112954739383096,0.04347405341494787
Constar International,Operator,risk_legal,2,0.1896203160285949,0.09805906396925564,0.011372215752554017,-0.011574921189736924,-0.020501938497907823,0.07735442003416491
Constar International,Operator,risk_legal,3,0.1896203160285949,-0.10671992819042603,0.019949406351735317,0.01656965728550024,-0.05062760889592702,-0.1208284734491175
Constar International,Operator,risk_constraint,1,0.1721251159906387,0.012005068532412283,-0.027890233526973684,-0.004624863122152445,0.064626874570527,0.044116846453813155
Constar International,Operator,risk_constraint,2,0.1721251159906387,0.0988605876650486,0.010126351438689453,-0.010717768692052779,-0.018627648513223388,0.07964152189846188
Constar International,Operator,risk_constraint,3,0.1721251159906387,-0.11086565619746098,0.017763882088284003,0.015342631814205464,-0.045999226057307135,-0.12375836835227866
Constar International,Operator,risk_external,1,0.4643167555332184,0.04307882801410962,-0.08044272798043338,-0.008113395685955087,0.18495394916411173,0.1394766535118329
Constar International,Operator,risk_external,2,0.4643167555332184,0.12350517959978988,0.02920704602307988,-0.01880217770178998,-0.05330997636907023,0.08060007155200954
Constar International,Operator,risk_external,3,0.4643167555332184,-0.1665840076139,0.05123568195735283,0.02691557338774549,-0.1316439727950516,-0.22007672506385328
Corinthian Colleges,Analyst,risk_uncertainty,1,0.2348207831382751,-0.008530947153692712,0.12102502200153735,-0.042960615907873936,0.08672405308985923,0.15625751202982993
Corinthian Colleges,Analyst,risk_uncertainty,2,0.2348207831382751,-0.02610009363130584,-0.043941615063116016,-0.09955796139420074,-0.024996801862003603,-0.19459647195062618
Corinthian Colleges,Analyst,risk_uncertainty,3,0.2348207831382751,0.03463104078499876,-0.07708340693842032,0.14251857730207693,-0.061727251227860366,0.038338959920795
Corinthian Colleges,Analyst,risk_legal,1,0.3276788890361786,-0.12330014162588138,0.1656185356024733,-0.060465673048576335,0.11816753890964996,0.10002025983766555
Corinthian Colleges,Analyst,risk_legal,2,0.3276788890361786,0.04109785702201601,-0.06013257273911848,-0.14012460054003079,-0.03405987671706864,-0.1932191929742019
Corinthian Colleges,Analyst,risk_legal,3,0.3276788890361786,0.08220228460386378,-0.10548596286335347,0.20059027358861026,-0.08410766219258776,0.09319893313653281
Corinthian Colleges,Analyst,risk_constraint,1,0.2562448680400848,-0.04548254307811485,0.13065754309953737,-0.04730282256084034,0.09297592755513207,0.13084810501571426
Corinthian Colleges,Analyst,risk_constraint,2,0.2562448680400848,0.011006171018817026,-0.0474389788906581,-0.10962069520715889,-0.026798803287290056,-0.17285230636629004
Corinthian Colleges,Analyst,risk_constraint,3,0.2562448680400848,0.03447637205929785,-0.08321856420887819,0.1569235177680017,-0.06617712426784708,0.04200420135057428
Corinthian Colleges,Analyst,risk_external,1,0.181255429983139,0.04467169516587579,0.08919274876041014,-0.03323996255966713,0.06451794838515462,0.16514242975177343
Corinthian Colleges,Analyst,risk_external,2,0.181255429983139,-0.046970066552929735,-0.032383992728391126,-0.07703108624784591,-0.018596252306792446,-0.17498139783595923
Corinthian Colleges,Analyst,risk_external,3,0.181255429983139,0.0022983713870539236,-0.05680875603201828,0.11027104880751476,-0.0459216960783657,0.009838968084184704
Corinthian Colleges,Operator,risk_uncertainty,1,0.2030130624771118,0.002395873986283971,-0.033236434364488476,-0.005492218581189848,0.075899566478925,0.03956678751953065
Corinthian Colleges,Operator,risk_uncertainty,2,0.2030130624771118,0.13492513807260378,0.012067443415927014,-0.012727799029864303,-0.021876819141741735,0.11238796331692479
Corinthian Colleges,Operator,risk_uncertainty,3,0.2030130624771118,-0.13732101205888722,0.021168990948561187,0.018220017611054438,-0.05402274733718742,-0.151954750836459
Corinthian Colleges,Operator,risk_legal,1,0.1962483823299408,0.008963599621506151,-0.03241645093023473,-0.00516932414990094,0.0736158387680102,0.044993663309380684
Corinthian Colleges,Operator,risk_legal,2,0.1962483823299408,0.10148666071125312,0.011769724846409611,-0.0119795157325857,-0.021218571665261882,0.08005829815981516
Corinthian Colleges,Operator,risk_legal,3,0.1962483823299408,-0.11045026033276013,0.020646726083824854,0.01714883988248691,-0.05239726710275234,-0.1250519614692007
Corinthian Colleges,Operator,risk_constraint,1,0.1829612702131271,0.012760848845587713,-0.029646066021610556,-0.0049160218514355605,0.06869546604675138,0.046894227019292974
Corinthian Colleges,Operator,risk_constraint,2,0.1829612702131271,0.10508436603869724,0.010763856925725547,-0.01139250691255953,-0.019800354024152853,0.08465536202771042
Corinthian Colleges,Operator,risk_constraint,3,0.1829612702131271,-0.11784521488428507,0.018882209095884762,0.016308528763995345,-0.04889511202260227,-0.13154958904700725
Corinthian Colleges,Operator,risk_external,1,0.417777270078659,0.03876094272164426,-0.07237977715180963,-0.007300172264629345,0.1664156097130585,0.12549660301826376
Corinthian Colleges,Operator,risk_external,2,0.417777270078659,0.111125984920618,0.026279559824567006,-0.016917594246123813,-0.04796660066650257,0.07252134983255865
Corinthian Colleges,Operator,risk_external,3,0.417777270078659,-0.14988692764226272,0.04610021732724202,0.02421776651075354,-0.11844900904656505,-0.19801795285083224
Crestwood Equity Partners LP,Analyst,risk_uncertainty,1,0.2263172417879104,-0.008222016824316865,0.11664235507885336,-0.04140488745433828,0.08358352369691115,0.15059897449710935
Crestwood Equity Partners LP,Analyst,risk_uncertainty,2,0.2263172417879104,-0.02515493357146775,-0.04235036178605415,-0.09595267897345745,-0.024091595195797854,-0.1875495695267772
Crestwood Equity Partners LP,Analyst,risk_uncertainty,3,0.2263172417879104,0.03337695039578482,-0.07429199329279824,0.1373575664277979,-0.05949192850111786,0.03695059502966661
