company_id,role,risk_bucket,z_label,a_mij,direct,via_prior_z1,via_prior_z2,via_prior_z3,C_logit,C_logit_ref,C_logit_delta,pmz,C_prob,z_star
Denbury,CFO,risk_uncertainty,1,0.2200804352760315,0.12525498497661391,0.06250504348085215,-0.03293212119859825,0.07018565502564095,0.22501356228450875,0.2477751670460218,-0.022761604761513038,0.5186874164494105,-0.005682452393380511,1
Denbury,Analyst,risk_uncertainty,1,0.2080273479223251,-0.00755755213797742,0.10721586915241474,-0.03805873940537065,0.07682869686511029,0.13842827447417697,0.1556111555302303,-0.01718288105605334,0.5186874164494105,-0.004289719666305832,1
Denbury,CFO,risk_legal,1,0.2352116405963897,0.11298194328044167,0.06767723129881485,-0.035639068034412635,0.0745875372297584,0.2196076437746023,0.2305005008483817,-0.010892857073779405,0.5186874164494105,-0.002719410269978479,1
Denbury,Analyst,risk_legal,1,0.2202377021312713,-0.08287180154943165,0.11131460381449126,-0.040639849973883736,0.07942210531938028,0.06722505761055617,0.077886461808944,-0.010661404198387833,0.5186874164494105,-0.00266162787899577,1
Denbury,Operator,risk_external,1,0.2673139274120331,0.024801109517434385,-0.046312051615481874,-0.004671000216155967,0.10648068576514487,0.08029874345094141,0.09037944832587826,-0.010080704874936841,0.5186874164494105,-0.0025166558396798925,1
Dex Liquidating Co.,CEO,risk_external,2,0.2210308015346527,-0.10869753836001503,-0.022760812830039993,-0.050255703912915735,-0.02946727430765921,-0.21118132941062998,-0.25682818462300677,0.0456468552123768,0.2109337587543856,0.007597494907378781,2
Dex Liquidating Co.,CFO,risk_external,2,0.1649074405431747,0.14550818782478275,-0.019758562209479982,-0.057530892245661644,-0.016143870238350132,0.052074863131291005,0.08788542575445202,-0.03581056262316101,0.2109337587543856,-0.00596033540304141,2
Dex Liquidating Co.,IR,risk_external,2,0.2151450961828231,0.021657293259165475,-0.01651929121307564,-0.06844170164955357,-0.01912604010386678,-0.08242973970733053,-0.10611859866810765,0.023688858960777118,0.2109337587543856,0.003942790461221505,2
Dex Liquidating Co.,IR,risk_constraint,2,0.2624140977859497,-0.07944839860545339,-0.02402416701707389,-0.08170822668767411,-0.025233867514259597,-0.21041465982446098,-0.18931177728429632,-0.021102882540164652,0.2109337587543856,-0.00351237871445833,2
Dex Liquidating Co.,CFO,risk_constraint,2,0.2730159163475036,0.008751171447191158,-0.028474969610384433,-0.09588690032341919,-0.0249309816726071,-0.14054168015921958,-0.11966884223124089,-0.0208728379279787,0.2109337587543856,-0.0034740899262949167,2
Dex Liquidating Co.,CFO,risk_uncertainty,2,0.284545361995697,0.0237703282364512,-0.029341747902982905,-0.0986723055650112,-0.02615551727068264,-0.13039924250222554,-0.11105908118673265,-0.01934016131549289,0.2109337587543856,-0.003218990145513914,2
Dex Liquidating Co.,IR,risk_uncertainty,2,0.2632337212562561,-0.07903463143579005,-0.025604012270816514,-0.08310825078035212,-0.025619365329868592,-0.21336625981682728,-0.19545954075314795,-0.017906719063679327,0.2109337587543856,-0.0029804070019982085,2
Dex Liquidating Co.,President,risk_external,2,0.2323368191719055,0.06188800018902969,-0.03795704178713935,-0.09491105739022007,-0.023331916685666244,-0.09431201567399597,-0.11213118844596738,0.01781917277197141,0.2109337587543856,0.002965835735208499,2
Dex Liquidating Co.,CFO,risk_legal,2,0.2775312960147857,-0.007050370151071439,-0.02899322867181919,-0.09745070546951731,-0.025366719196638056,-0.158861023489046,-0.14131511773869654,-0.01754590575034945,0.2109337587543856,-0.00292035297860965,2
Dex Liquidating Co.,CEO,risk_uncertainty,2,0.2758477330207824,-0.02071566619510345,-0.03184146936596149,-0.06815219232365818,-0.03645398919716669,-0.1571633170818898,-0.14030088843475216,-0.016862428647137634,0.2109337587543856,-0.002806594565531638,2
Diamond Offshore Drilling,CEO,risk_external,1,0.1122684627771377,0.016450268844715604,0.03184138134118171,-0.01101500863134732,0.051927816608325586,0.08920445816287559,0.21358401418177855,-0.12437955601890296,0.5075223640585494,-0.031087850868016007,1
Diamond Offshore Drilling,Analyst,risk_external,1,0.396112859249115,0.09762484302570124,0.19492047625310077,-0.07264210849886316,0.14099654289037167,0.3608997536703105,0.25516922988557333,0.10573052378473718,0.5075223640585494,0.0264266480828858,1
Diamond Offshore Drilling,CEO,risk_uncertainty,1,0.3088221848011017,0.29652600568226073,0.09818187633230228,-0.03292406167859657,0.14159217445329836,0.5033759947892649,0.4013864094854749,0.10198958530378999,0.5075223640585494,0.025491625147248096,1
Diamond Offshore Drilling,CEO,risk_constraint,1,0.2986094951629638,0.25359367726675475,0.0951572156969187,-0.03230041243167761,0.1351978051180872,0.4516482856500831,0.360122947170742,0.09152533847934108,0.5075223640585494,0.02287615557059888,1
Diamond Offshore Drilling,CFO,risk_uncertainty,1,0.1894447952508926,0.107819238694647,0.053804215488425934,-0.02834790357362349,0.06041567043070278,0.19369122104015224,0.2477751670460218,-0.05408394600586955,0.5075223640585494,-0.013517926109406385,1
Diamond Offshore Drilling,CEO,risk_legal,1,0.2802998721599579,0.26254447155887833,0.08822648260691139,-0.030171476675402344,0.12652902863255058,0.447128506122938,0.3937619059121222,0.053366600210815796,0.5075223640585494,0.01333863025234415,1
Diamond Offshore Drilling,Analyst,risk_uncertainty,1,0.1861923784017563,-0.0067642962404669505,0.09596227553385651,-0.03406401744593948,0.06876460206647314,0.12389856391392322,0.1556111555302303,-0.03171259161630709,0.5075223640585494,-0.007926353416603431,1
Diamond Offshore Drilling,Operator,risk_external,1,0.3929566740989685,0.03645811351577406,-0.0680796169122474,-0.006866461195742347,0.15652867974048248,0.1180407151482668,0.09037944832587826,0.02766126682238855,0.5075223640585494,0.006913751466230703,1
Diamond Offshore Drilling,CFO,risk_constraint,1,0.2067955434322357,0.09581144314752824,0.05940399229558959,-0.03134057732753725,0.0655160502204788,0.18939090833605937,0.21290304177733452,-0.023512133441275146,0.5075223640585494,-0.005876702903652161,1
Diamond Offshore Drilling,CFO,risk_legal,1,0.2220130115747451,0.10664209227765108,0.06387960178158422,-0.03363922297372313,0.07040214389192206,0.20728461497743422,0.2305005008483817,-0.023215885870947472,0.5075223640585494,-0.005802657774523713,1
Dune Energy,CEO,risk_external,2,0.9392231702804564,-0.46188696720700806,-0.09671721151967472,-0.2135508771901392,-0.12521488680583048,-0.8973699427226525,-0.25682818462300677,-0.6405417580996458,0.4299438326614512,-0.15699174603585186,2
Dune Energy,CEO,risk_legal,2,0.0217002052813768,-0.005810515801442847,-0.0024799375971183463,-0.005413062043969334,-0.0028234233214416635,-0.01652693876397219,-0.1879978208320699,0.1714708820680977,0.4299438326614512,0.042026164305107756,2
Dune Energy,CEO,risk_constraint,2,0.0195586699992418,-0.0035848178950597344,-0.0022629672925372317,-0.0049028574881992155,-0.0025524087696679842,-0.013303051445464165,-0.1619444221656848,0.14864137072022063,0.4299438326614512,0.036430830663969925,2
Dune Energy,CEO,risk_uncertainty,2,0.0195179767906665,-0.0014657647810676828,-0.0022529859254588553,-0.004822199890640331,-0.002579350960349932,-0.011120301557516801,-0.14030088843475216,0.12918058687723535,0.4299438326614512,0.031661145633909364,2
Dune Energy,Analyst,risk_external,2,0.3047399818897247,-0.07896953615144371,-0.05444635428844757,-0.129510337043685,-0.03126538935531943,-0.2941916168388957,-0.27037187594500295,-0.02381974089389277,0.4299438326614512,-0.005838031113144186,2
Dune Energy,Analyst,risk_uncertainty,2,0.2106786370277404,-0.023416718397118935,-0.03942393618900232,-0.08932231351702613,-0.022426857094835283,-0.17458982519798266,-0.19379152700551255,0.019201701807529892,0.4299438326614512,0.004706186061260566,2
Dune Energy,Operator,risk_legal,2,0.2576952874660492,0.13326292882244958,0.015454917852992127,-0.01573039590829662,-0.027862272595479163,0.10512517817166595,0.09963407133920825,0.005491106832457696,0.4299438326614512,0.0013458270883922973,2
Dune Energy,Analyst,risk_constraint,2,0.2248893231153488,0.00965939481810943,-0.041634082015389,-0.09620689824201861,-0.023519552909201165,-0.15170113834849935,-0.15576822657391476,0.004067088225415405,0.4299438326614512,0.000996811329965611,2
Dune Energy,Operator,risk_constraint,2,0.2327096462249755,0.1336574982025159,0.013690620612132842,-0.014490204676372551,-0.025184200867880098,0.1076737132703961,0.10417670186909583,0.003497011401300265,0.4299438326614512,0.0008570899849311686,2
Dune Energy,Operator,risk_external,2,0.2817178070545196,0.0749350695233271,0.017720973576999914,-0.011407962790217907,-0.03234509514862484,0.048902985161484266,0.05222802396301348,-0.0033250388015292134,0.4299438326614512,-0.0008149408535638704,2
DynaVox,CEO,risk_uncertainty,3,0.1844580024480819,-0.16326109132563424,-0.03735132983363152,0.0652384142376379,-0.06019572266990224,-0.19556972959153007,-0.2610855210507269,0.06551579145919684,0.2965976006597866,0.013668393420327394,3
DynaVox,CEO,risk_legal,3,0.1783731430768966,-0.11931246168486331,-0.03575948550204853,0.06369481944874733,-0.057310488528199914,-0.14868761626636443,-0.20576408508005492,0.057076468813690495,0.2965976006597866,0.011907718939401677,3
DynaVox,Operator,risk_external,3,0.4182455539703369,-0.1500549349485835,0.04615189076838718,0.024244912051599423,-0.11858177778937212,-0.198239909917969,-0.14260747228889878,-0.05563243762907022,0.2965976006597866,-0.011606454375500258,3
DynaVox,CEO,risk_constraint,3,0.179057314991951,-0.11924557836444805,-0.036342593110777845,0.0642536053653825,-0.057702611236287456,-0.14903717734613084,-0.19817852500506283,0.049141347658931994,0.2965976006597866,0.010252234736806785,3
DynaVox,Operator,risk_legal,3,0.1953071802854538,-0.10992054380921427,0.020547704932305816,0.017066594500556368,-0.0521459711973434,-0.12445221557369548,-0.15562953917979003,0.031177323606094542,0.2965976006597866,0.006504445956458643,3
DynaVox,Operator,risk_constraint,3,0.1820004135370254,-0.11722632783055886,0.018783045504332328,0.016222881354999837,-0.04863832983716526,-0.13085873080839197,-0.16188463424993987,0.031025903441547903,0.2965976006597866,0.0064728555515395,3
DynaVox,CEO,risk_external,3,0.4581115543842315,0.1581627144419545,-0.08275440120811638,0.14910743196335519,-0.15081721020296998,0.07369853499422332,0.04324417044122393,0.030454364552999394,0.2965976006597866,0.0063536168426770265,3
DynaVox,Operator,risk_uncertainty,3,0.2044468373060226,-0.1382908383753233,0.021318496433603114,0.018348696043438494,-0.05440428167973447,-0.15302792757801614,-0.17196047734202158,0.018932549764005435,0.2965976006597866,0.003949849843232363,3
DynaVox,CTO,risk_uncertainty,3,0.2520580589771271,0.1365208515201489,0.04772174770173553,0.004809036206174997,-0.0640173077363496,0.12503432769170986,0.11825471147475529,0.006779616216954568,0.2965976006597866,0.001414414137847656,3
DynaVox,Analyst,risk_legal,3,0.2327816188335418,0.05839613573576981,-0.07493675674918193,0.14249843420051497,-0.05974970746233701,0.06620810572476585,0.07257464795786626,-0.006366542233100417,0.2965976006597866,-0.0013282355601754797,3
Eagle Bulk Shipping,CEO,risk_uncertainty,1,0.2125158905982971,0.2040542787549651,0.06756382771791287,-0.022656682822986277,0.09743661089332727,0.346398034543219,0.4013864094854749,-0.05498837494225589,0.5600738219229213,-0.013548648164393821,1
Eagle Bulk Shipping,CEO,risk_external,1,0.3180048763751983,0.04659603935868492,0.09019197632658806,-0.03120044909706077,0.14708760138405766,0.25267516797226985,0.21358401418177855,0.0390911537904913,0.5600738219229213,0.009631713786845878,1
Eagle Bulk Shipping,CEO,risk_constraint,1,0.21330326795578,0.1811474885097063,0.06797287228474998,-0.02307288830261841,0.09657473763986806,0.3226222101317059,0.360122947170742,-0.037500737039036114,0.5600738219229213,-0.009239849196869319,1
Eagle Bulk Shipping,Analyst,risk_external,1,0.3192753493785858,0.07868768997842121,0.15711002989077572,-0.0585510771211437,0.11364619815128295,0.2908928408993362,0.25516922988557333,0.03572361101376287,0.5600738219229213,0.008801981096830008,1
Eagle Bulk Shipping,CFO,risk_uncertainty,1,0.2181197553873062,0.12413909782518123,0.06194819079404654,-0.03263873143114269,0.06956037635371726,0.22300893354180235,0.2477751670460218,-0.024766233504219443,0.5600738219229213,-0.006102180405554019,1
Eagle Bulk Shipping,Operator,risk_external,1,0.3826887607574463,0.03550546714315878,-0.06630070424106846,-0.006687041343203972,0.15243860308578908,0.11495632464467542,0.09037944832587826,0.024576876318797167,0.5600738219229213,0.006055524473543291,1
Eagle Bulk Shipping,CFO,risk_legal,1,0.2707361280918121,0.13004583357557264,0.07789865975747277,-0.041021708211262935,0.08585264310170637,0.25277542822348886,0.2305005008483817,0.022274927375107167,0.5600738219229213,0.005488344658478651,1
Eagle Bulk Shipping,IR,risk_external,1,0.2368674874305725,-0.21177920833676914,0.050091561018465326,-0.032515415220316264,0.07305571281907733,-0.12114734971954275,-0.1416600836626243,0.020512733943081563,0.5600738219229213,0.005054155817051851,1
Eagle Bulk Shipping,CEO,risk_legal,1,0.2561759650707245,0.23994867659874403,0.08063330230034169,-0.027574779450913366,0.11563935355956048,0.4086465530077328,0.3937619059121222,0.014884647095610604,0.5600738219229213,0.003667445105649472,1
Eagle Bulk Shipping,Analyst,risk_uncertainty,1,0.2137065976858139,-0.007763877059295884,0.11014291555091739,-0.03909776186527981,0.07892615839052113,0.14220743501686284,0.1556111555302303,-0.013403720513367468,0.5600738219229213,-0.0033025579228370943,1
Ebix,CEO,risk_external,2,0.2915622293949127,-0.14338316829121397,-0.030023839598330306,-0.06629241250958925,-0.03887034807673893,-0.27856976847587245,-0.25682818462300677,-0.021741583852865676,0.2692010908867444,-0.004277262307949188,2
Ebix,Operator,risk_uncertainty,2,0.2619575262069702,0.1741004000499624,0.015571203085689267,-0.0164232917194608,-0.02822871274253135,0.14501959867365952,0.1271844921800166,0.01783510649364292,0.2692010908867444,0.003508733737145088,2
Ebix,Operator,risk_external,2,0.2059017568826675,0.05476850266689719,0.012951895484794395,-0.00833784561053107,-0.023640365468094234,0.03574218707306628,0.05222802396301348,-0.016485836889947203,0.2692010908867444,-0.0032432894135757838,2
Ebix,President,risk_legal,2,0.2255733758211136,-0.003927358325395182,-0.03930817559622543,-0.09355162901599258,-0.023308057304132355,-0.16009522024174555,-0.17510875450614616,0.015013534264400608,0.2692010908867444,0.0029536405743393066,2
Ebix,Operator,risk_legal,2,0.2782856523990631,0.143910901330903,0.016689796463819594,-0.016987285762502,-0.030088523475909453,0.11352488855631115,0.09963407133920825,0.013890817217102905,0.2692010908867444,0.002732766357382683,2
Ebix,President,risk_external,2,0.3101356625556946,0.0826114259947336,-0.05066709764412629,-0.1266923760620065,-0.03114469529966932,-0.1258927430110685,-0.11213118844596738,-0.013761554565101128,0.2692010908867444,-0.002707336274966683,2
Ebix,Operator,risk_constraint,2,0.2538550496101379,0.14580242541456412,0.01493463305481816,-0.01580687215443337,-0.027472589402360744,0.11745759691258817,0.10417670186909583,0.013280895043492336,0.2692010908867444,0.0026127752315465093,2
Ebix,Analyst,risk_external,2,0.2919104099273681,-0.07564491382717156,-0.052154159427438576,-0.12405794389636154,-0.029949114542353404,-0.2818061316933251,-0.27037187594500295,-0.01143425574832213,0.2692010908867444,-0.002249482441699081,2
Ebix,CFO,risk_legal,2,0.2292457669973373,-0.005823730642656592,-0.023948920500289378,-0.08049600906486928,-0.02095335942988412,-0.13122201963769936,-0.14131511773869654,0.010093098100997178,0.2692010908867444,0.001985633998423651,2
Ebix,Analyst,risk_legal,2,0.2407525479793548,0.03019545697205151,-0.04418066158024074,-0.10295248105189043,-0.025024505324759038,-0.1419621909848387,-0.15046110976681304,0.00849891878197434,0.2692010908867444,0.001672008130156021,2
Education Holdings 1,Analyst,risk_external,2,0.1973401010036468,-0.05113820688608008,-0.035257759706931534,-0.08386685211022156,-0.0202464903195071,-0.19050930902274027,-0.27037187594500295,0.07986256692226268,0.6836016836695866,0.017273508281948728,2
Education Holdings 1,Analyst,risk_legal,2,0.327754408121109,0.04110732871109562,-0.06014643129705343,-0.14015689459974318,-0.03406772638577962,-0.1932637235714806,-0.15046110976681304,-0.04280261380466757,0.6836016836695866,-0.009257795391971992,2
Education Holdings 1,Analyst,risk_constraint,2,0.2511332035064697,0.01078661597181024,-0.04649264912506702,-0.10743394226210867,-0.026264211147534352,-0.1694041865628998,-0.15576822657391476,-0.013635959988985036,0.6836016836695866,-0.002949327537034057,2
Education Holdings 1,Analyst,risk_uncertainty,2,0.2237722873687744,-0.024872064450007822,-0.04187412877999608,-0.09487368387590193,-0.023820683394411377,-0.1854405605003172,-0.19379152700551255,0.008350966505195345,0.6836016836695866,0.0018062340674596651,2
Education Holdings 1,Operator,risk_legal,2,0.2294727712869644,0.11866811336522351,0.013762311544815217,-0.014007619533956437,-0.0248108258777522,0.0936119794983301,0.09963407133920825,-0.006022091840878152,0.6836016836695866,-0.0013025207841030092,2
Education Holdings 1,Operator,risk_constraint,2,0.2148839682340622,0.12341926544045081,0.012641912067014318,-0.013380247582742963,-0.02325507819328626,0.09942585173143591,0.10417670186909583,-0.004750850137659926,0.6836016836695866,-0.001027563379963056,2
Education Holdings 1,Operator,risk_external,2,0.3232420086860657,0.08598023194558882,0.02033298198219185,-0.013089455884527382,-0.03711264700054989,0.0561111110427034,0.05222802396301348,0.0038830870796899217,0.6836016836695866,0.0008398745421724494,2
Education Holdings 1,Operator,risk_uncertainty,2,0.2324012368917465,0.15445690337979132,0.013814326732294803,-0.014570275436259293,-0.025043707856833207,0.1286572468189936,0.1271844921800166,0.001472754638977003,0.6836016836695866,0.0003185427220040439,2
Electroglas,Analyst,risk_external,2,0.2178691178560257,-0.05645804358234982,-0.0389255755209477,-0.0925914043505941,-0.02235270461075755,-0.21032772806464917,-0.27037187594500295,0.06004414788035378,0.6833324214464087,0.012992906520333521,2
Electroglas,Analyst,risk_legal,2,0.2959603369235992,0.037119680327440396,-0.054311879963641514,-0.12656086606340228,-0.03076296009916869,-0.17451602579877207,-0.15046110976681304,-0.02405491603195903,0.6833324214464087,-0.005205224595417712,2
Electroglas,Analyst,risk_constraint,2,0.2482407540082931,0.010662380141903809,-0.045957165812812624,-0.10619656206688026,-0.025961710708353146,-0.16745305844614222,-0.15576822657391476,-0.011684831872227464,0.6833324214464087,-0.002528471692598373,2
Electroglas,Operator,risk_uncertainty,2,0.2399623095989227,0.15948209124969875,0.014263769817110323,-0.015044312981887574,-0.025858493950467465,0.13284305413445405,0.1271844921800166,0.005658561954437452,0.6833324214464087,0.0012244518260134626,2
Electroglas,Operator,risk_legal,2,0.2336128205060959,0.12080907251832113,0.0140106052610806,-0.014260338991642883,-0.02525845214611126,0.09530088664164758,0.09963407133920825,-0.004333184697560666,0.6833324214464087,-0.0009376544708891901,2
Electroglas,Analyst,risk_uncertainty,2,0.2379297912120819,-0.026445656748600534,-0.04452339847334719,-0.10087610070729576,-0.025327757485989217,-0.19717291341523271,-0.19379152700551255,-0.0033813864097201607,0.6833324214464087,-0.0007316955786959428,2
Electroglas,Operator,risk_constraint,2,0.2258513420820236,0.12971841020797398,0.013287137380616949,-0.014063156496908123,-0.02444198449674551,0.10450040659493731,0.10417670186909583,0.00032370472584147825,0.6833324214464087,7.004621418608991e-05,2
Electroglas,Operator,risk_external,2,0.3005735278129577,0.07995056627420362,0.018907060224589448,-0.012171511829038067,-0.034509992314353345,0.05217612235540165,0.05222802396301348,-5.190160761182894e-05,0.6833324214464087,-1.1230948556373297e-05,2
Empresas ICA SAB de CV,CEO,risk_constraint,1,0.2819655239582062,0.23945880905088307,0.08985331885626371,-0.030500043913184106,0.12766211582560896,0.4264741998195717,0.360122947170742,0.06635125264882968,0.4950368014926916,0.016586178709279784,1
Empresas ICA SAB de CV,CEO,risk_external,1,0.1951958537101745,0.028601302551726392,0.055361100174152085,-0.019151273298262557,0.0902844328980302,0.1550955623256461,0.21358401418177855,-0.05848845185613244,0.4950368014926916,-0.014620672198146214,1
Empresas ICA SAB de CV,Head,risk_external,1,0.3216658234596252,0.046474152118851975,-0.29605944960474817,-0.03804851131135064,0.010947722198440929,-0.2766860865988059,-0.22772766694349314,-0.04895841965531275,0.4950368014926916,-0.012238398904459206,1
Empresas ICA SAB de CV,CEO,risk_legal,1,0.2773286998271942,0.2597615060726485,0.08729128387806888,-0.02985165970208092,0.1251878237783794,0.44238895402701583,0.3937619059121222,0.048627048114893656,0.4950368014926916,0.012155564182142062,1
Empresas ICA SAB de CV,Analyst,risk_external,1,0.3187598586082458,0.07856064359666264,0.15685636555215962,-0.05845654260757051,0.1134627089895132,0.29042317553076497,0.25516922988557333,0.03525394564519163,0.4950368014926916,0.008812617988888832,1
Empresas ICA SAB de CV,COO,risk_external,1,0.2348094284534454,0.057200268581123155,-0.1544996613856407,-0.046622123513504296,0.0027248877838412376,-0.1411966285341806,-0.15915118433626854,0.017954555802087935,0.4950368014926916,0.004488196669854723,1
Empresas ICA SAB de CV,CFO,risk_constraint,1,0.2506240606307983,0.11611784537513037,0.07199415190337481,-0.03798294016386676,0.07940160735682536,0.22953066447146378,0.21290304177733452,0.016627622694129263,0.4950368014926916,0.0041564960796586945,1
Empresas ICA SAB de CV,COO,risk_legal,1,0.274472177028656,0.06560923529771433,-0.17126905482179092,-0.058127438821090074,0.002278117050459219,-0.16150914129470745,-0.1471445351006555,-0.014364606194051943,0.4950368014926916,-0.0035907977002929306,1
Empresas ICA SAB de CV,CFO,risk_legal,1,0.2621209621429443,0.1259076107048058,0.07541982589907678,-0.039716345582946795,0.0831207034352748,0.2447317944562106,0.2305005008483817,0.014231293607828904,0.4950368014926916,0.0035574728376713566,1
Empresas ICA SAB de CV,Head,risk_uncertainty,1,0.2190511375665664,0.044833164667754784,-0.1518454554069938,-0.03039462906380775,0.01175744802790483,-0.12564947177514194,-0.1394702412201107,0.013820769444968767,0.4950368014926916,0.0034548519095373674,1
Encore Wire Corp. (Delaware),CIO,risk_external,1,0.2764865159988403,0.02985885419270535,1.0385594753088456,0.0,-0.0,1.068418329501551,1.2332637463833398,-0.16484541688178878,0.8680989627264153,-0.018875320096021976,1
Encore Wire Corp. (Delaware),CIO,risk_legal,1,0.242177128791809,0.01738865525096368,0.8837502432198996,0.0,-0.0,0.9011388984708633,0.8234354636417721,0.07770343482909114,0.8680989627264153,0.008897288336570724,1
Encore Wire Corp. (Delaware),CIO,risk_constraint,1,0.2349796444177627,0.016523251528713197,0.8549134628145088,0.0,-0.0,0.8714367143432219,0.806538349624424,0.06489836471879795,0.8680989627264153,0.007431067426364217,1
Encore Wire Corp. (Delaware),CEO,risk_external,1,0.2046020627021789,0.029979558411835697,0.05802887240582332,-0.02007414576549192,0.09463511058109414,0.16256939563326123,0.21358401418177855,-0.051014618548517326,0.8680989627264153,-0.0058413347055334625,1
Encore Wire Corp. (Delaware),CEO,risk_uncertainty,1,0.2729529738426208,0.262084976585394,0.08677820584557541,-0.029099983707254518,0.12514646612827499,0.4449096648519898,0.4013864094854749,0.04352325536651491,0.8680989627264153,0.00498354999613357,1
Encore Wire Corp. (Delaware),CEO,risk_constraint,1,0.2576817274093628,0.21883583032926499,0.08211485606934768,-0.027873280007011187,0.11666743532643035,0.38974484171803186,0.360122947170742,0.029621894547289862,0.8680989627264153,0.0033918003424484224,1
Encore Wire Corp. (Delaware),CEO,risk_legal,1,0.2647632360458374,0.2479919928618614,0.08333621010935519,-0.028499113250762993,0.11951569872772909,0.4223447884481827,0.3937619059121222,0.028582882536060505,0.8680989627264153,0.003272830190493095,1
Encore Wire Corp. (Delaware),IR,risk_external,1,0.2263702750205993,-0.2023938285278216,0.04787166262015903,-0.031074435608176885,0.06981811637415097,-0.11577848514168845,-0.1416600836626243,0.025881598520935856,0.8680989627264153,0.0029635246518847115,1
Encore Wire Corp. (Delaware),CFO,risk_uncertainty,1,0.2625334560871124,0.14941638977043173,0.0745621257397181,-0.039284653284622315,0.08372430997107391,0.26841817219660147,0.2477751670460218,0.02064300515057968,0.8680989627264153,0.00236368919034271,1
Encore Wire Corp. (Delaware),CFO,risk_legal,1,0.2653732895851135,0.1274698389757744,0.07635561511429197,-0.04020913547501065,0.08415204309840152,0.24776836171345723,0.2305005008483817,0.017267860865075535,0.8680989627264153,0.001977224525663348,1
Energy Conversion Devices,CFO,risk_uncertainty,1,0.2769394814968109,0.15761533073490835,0.07865358095467209,-0.04144032411554939,0.08831852266620771,0.28314711024023875,0.2477751670460218,0.035371943194216965,0.6015255905296978,0.008478391420704567,1
Energy Conversion Devices,IR,risk_external,1,0.2323065847158432,-0.20770138247428344,0.049127043941375494,-0.03188932825854039,0.0716490191333486,-0.11881464765809972,-0.1416600836626243,0.022845436004524586,0.6015255905296978,0.005475880913850491,1
Energy Conversion Devices,CFO,risk_constraint,1,0.2543769776821136,0.11785662752068136,0.07307221312221039,-0.03855170767741389,0.08059058995251575,0.2329677229179936,0.21290304177733452,0.020064681140659096,0.6015255905296978,0.00480935467718238,1
Energy Conversion Devices,CEO,risk_legal,1,0.2591552734375,0.24273926274756555,0.08157106190678183,-0.02789547218689043,0.11698423106785208,0.4133990835353091,0.3937619059121222,0.019637177623186897,0.6015255905296978,0.0047068852670355855,1
Energy Conversion Devices,Analyst,risk_external,1,0.2979251146316528,0.07342577215105679,0.14660393843775762,-0.054635713020359654,0.10604657289568813,0.2714405704641429,0.25516922988557333,0.01627134057856955,0.6015255905296978,0.0039001191878895885,1
Energy Conversion Devices,CFO,risk_legal,1,0.259536474943161,0.12466617390569772,0.07467619374904771,-0.039324746277259376,0.08230114138152232,0.24231876275900838,0.2305005008483817,0.011818261910626682,0.6015255905296978,0.0028327493867252025,1
Energy Conversion Devices,IR,risk_uncertainty,1,0.2589059770107269,0.028196515808483355,0.06935978446028984,-0.035272740124714826,0.08742266447273045,0.1497062246167888,0.1394345613157761,0.010271663301012701,0.6015255905296978,0.002462041215250795,1
Energy Conversion Devices,IR,risk_constraint,1,0.2571067214012146,0.004096193601510457,0.06482966249093998,-0.0345451081111229,0.0857758844030337,0.12015663238436122,0.11033749479738333,0.009819137586977889,0.6015255905296978,0.002353574170891518,1
Energy Conversion Devices,CEO,risk_external,1,0.2593421936035156,0.038000420617007785,0.07355417078062758,-0.0254448705393426,0.1199542020538528,0.20606392291214556,0.21358401418177855,-0.007520091269632989,0.6015255905296978,-0.0018025098862477994,1
Energy Conversion Devices,CFO,risk_external,1,0.2091470658779144,-0.1260587905828362,0.06901857982197387,-0.03148524944645885,0.07103531358378114,-0.017490146623540037,-0.023273979587435645,0.005783832963895608,0.6015255905296978,0.001386341697730026,1
Essential Energy Services Ltd.,IR,risk_external,3,0.2449176162481308,0.1943223879974815,-0.03298867464290112,0.1115333775702587,-0.053765801508557795,0.21910128941628126,0.2477786823307295,-0.028677392914448235,0.7735337896037054,-0.005023684639970413,3
Essential Energy Services Ltd.,CEO,risk_uncertainty,3,0.2231495380401611,-0.1975064059337951,-0.04518606884462244,0.07892269137902588,-0.07282225507978778,-0.23659203847917942,-0.2610855210507269,0.024493482571547487,0.7735337896037054,0.0042907502973212166,3
Essential Energy Services Ltd.,CTO,risk_uncertainty,3,0.2876835167407989,0.155816476700429,0.05446665843403257,0.005488737212134909,-0.07306540523484006,0.1427064671117564,0.11825471147475529,0.024451755637001124,0.7735337896037054,0.004283440603557248,3
Essential Energy Services Ltd.,CTO,risk_constraint,3,0.2684301733970642,0.13596531562062303,0.0528414010975864,0.00513122999346436,-0.0669287048941863,0.12700924181748746,0.10758176906924585,0.01942747274824161,0.7735337896037054,0.0034032904152041525,3
Essential Energy Services Ltd.,CEO,risk_legal,3,0.2236169725656509,-0.14957572093587257,-0.044829775102556334,0.07985082534036171,-0.0718471274311163,-0.1864017981291835,-0.20576408508005492,0.019362286950871416,0.7735337896037054,0.0033918712150708,3
Essential Energy Services Ltd.,CEO,risk_constraint,3,0.21688212454319,-0.14443550870415714,-0.04401975314791532,0.07782680334411524,-0.06989195005620592,-0.18052040856416313,-0.19817852500506283,0.017658116440899707,0.7735337896037054,0.003093335876088779,3
