company_id,role,z_label,C_logit
Empresas ICA SAB de CV,CFO,3,-0.3859258664992179
Empresas ICA SAB de CV,COO,1,-0.605323150970026
Empresas ICA SAB de CV,COO,2,-0.544350457403983
Empresas ICA SAB de CV,COO,3,1.1496736083740142
Empresas ICA SAB de CV,CTO,1,-0.07811917700635063
Empresas ICA SAB de CV,CTO,2,-0.2717554913544055
Empresas ICA SAB de CV,CTO,3,0.3498746683607349
Empresas ICA SAB de CV,Head,1,-0.7124116858751234
Empresas ICA SAB de CV,Head,2,0.0917942920222284
Empresas ICA SAB de CV,Head,3,0.6206173938528927
Empresas ICA SAB de CV,IR,1,0.20916542474737354
Empresas ICA SAB de CV,IR,2,-0.7013734248215329
Empresas ICA SAB de CV,IR,3,0.4922080000741501
Empresas ICA SAB de CV,Operator,1,0.2459509420603166
Empresas ICA SAB de CV,Operator,2,0.39561996644274683
Empresas ICA SAB de CV,Operator,3,-0.6415709085030853
Encore Wire Corp. (Delaware),Analyst,1,0.6076368547164889
Encore Wire Corp. (Delaware),Analyst,2,-0.7710363964367365
Encore Wire Corp. (Delaware),Analyst,3,0.16339954172024052
Encore Wire Corp. (Delaware),CEO,1,1.4195686906514655
Encore Wire Corp. (Delaware),CEO,2,-0.7279083126905942
Encore Wire Corp. (Delaware),CEO,3,-0.6916603779608882
Encore Wire Corp. (Delaware),CFO,1,0.7278280120249156
Encore Wire Corp. (Delaware),CFO,2,-0.3318170459414589
Encore Wire Corp. (Delaware),CFO,3,-0.39601096608346653
Encore Wire Corp. (Delaware),CIO,1,3.773109536627262
Encore Wire Corp. (Delaware),CIO,2,-1.3695143793013713
Encore Wire Corp. (Delaware),CIO,3,-2.40359515732586
Encore Wire Corp. (Delaware),IR,1,0.27404684768414744
Encore Wire Corp. (Delaware),IR,2,-0.7289759757254584
Encore Wire Corp. (Delaware),IR,3,0.4549291280413016
Encore Wire Corp. (Delaware),Operator,1,0.24611569703058117
Encore Wire Corp. (Delaware),Operator,2,0.39473794180316246
Encore Wire Corp. (Delaware),Operator,3,-0.6408536388337653
Encore Wire Corp. (Delaware),President,1,-0.002461384111072877
Encore Wire Corp. (Delaware),President,2,-0.6353710868111867
Encore Wire Corp. (Delaware),President,3,0.6378324709222537
Energy Conversion Devices,Analyst,1,0.6132527537071149
Energy Conversion Devices,Analyst,2,-0.7746729415982583
Energy Conversion Devices,Analyst,3,0.16142018789113638
Energy Conversion Devices,CEO,1,1.3766969104805706
Energy Conversion Devices,CEO,2,-0.7454413033581682
Energy Conversion Devices,CEO,3,-0.631255607122419
Energy Conversion Devices,CFO,1,0.7409434492937007
Energy Conversion Devices,CFO,2,-0.3403761991391211
Energy Conversion Devices,CFO,3,-0.40056725015458927
Energy Conversion Devices,IR,1,0.26887786186447954
Energy Conversion Devices,IR,2,-0.725573182187894
Energy Conversion Devices,IR,3,0.4566953203234052
Energy Conversion Devices,Operator,1,0.2481595115106996
Energy Conversion Devices,Operator,2,0.38557044297054177
Energy Conversion Devices,Operator,3,-0.6337299544812633
Essential Energy Services Ltd.,Analyst,1,0.630897106587443
Essential Energy Services Ltd.,Analyst,2,-0.7857524367297823
Essential Energy Services Ltd.,Analyst,3,0.15485533014233233
Essential Energy Services Ltd.,CEO,1,1.3157277120602573
Essential Energy Services Ltd.,CEO,2,-0.766323869472459
Essential Energy Services Ltd.,CEO,3,-0.5494038425878149
Essential Energy Services Ltd.,CFO,1,0.6629209615853581
Essential Energy Services Ltd.,CFO,2,-0.2806848679253361
Essential Energy Services Ltd.,CFO,3,-0.3822360936600324
Essential Energy Services Ltd.,COO,1,-0.6065583962461967
Essential Energy Services Ltd.,COO,2,-0.5464653957954086
Essential Energy Services Ltd.,COO,3,1.1530237920416104
Essential Energy Services Ltd.,CTO,1,-0.13637831025276514
Essential Energy Services Ltd.,CTO,2,-0.2720394399754862
Essential Energy Services Ltd.,CTO,3,0.40841775022822974
Essential Energy Services Ltd.,IR,1,0.2550147730511941
Essential Energy Services Ltd.,IR,2,-0.7206188062092292
Essential Energy Services Ltd.,IR,3,0.465604033158026
Essential Energy Services Ltd.,President,1,-0.014727442394585469
Essential Energy Services Ltd.,President,2,-0.6221263875042722
Essential Energy Services Ltd.,President,3,0.6368538298988519
Exide Technologies LLC,Analyst,1,0.5507344592657007
Exide Technologies LLC,Analyst,2,-0.7340422316580566
Exide Technologies LLC,Analyst,3,0.1833077723923483
Exide Technologies LLC,Operator,1,0.25652244522310463
Exide Technologies LLC,Operator,2,0.3520725373298981
Exide Technologies LLC,Operator,3,-0.608594982553025
FLYHT Aerospace Solutions Ltd.,Analyst,1,0.6235952425290522
FLYHT Aerospace Solutions Ltd.,Analyst,2,-0.7813332076852599
FLYHT Aerospace Solutions Ltd.,Analyst,3,0.15773796515620095
FLYHT Aerospace Solutions Ltd.,CEO,1,1.3479211459200091
FLYHT Aerospace Solutions Ltd.,CEO,2,-0.7548797405745225
FLYHT Aerospace Solutions Ltd.,CEO,3,-0.5930414053455033
FLYHT Aerospace Solutions Ltd.,CFO,1,0.6002845206954694
FLYHT Aerospace Solutions Ltd.,CFO,2,-0.23018415017789437
FLYHT Aerospace Solutions Ltd.,CFO,3,-0.37010037051758626
FLYHT Aerospace Solutions Ltd.,IR,1,0.1917603678375125
FLYHT Aerospace Solutions Ltd.,IR,2,-0.6927316005430758
FLYHT Aerospace Solutions Ltd.,IR,3,0.5009712327055542
FLYHT Aerospace Solutions Ltd.,Operator,1,0.24155917317616055
FLYHT Aerospace Solutions Ltd.,Operator,2,0.41284570780536645
FLYHT Aerospace Solutions Ltd.,Operator,3,-0.6544048809815487
FLYHT Aerospace Solutions Ltd.,President,1,-0.02466815726279089
FLYHT Aerospace Solutions Ltd.,President,2,-0.610829977059482
FLYHT Aerospace Solutions Ltd.,President,3,0.6354981343222673
Fleetwood Enterprises,Analyst,1,0.5724064664020135
Fleetwood Enterprises,Analyst,2,-0.7481751419373828
Fleetwood Enterprises,Analyst,3,0.17576867553536185
Fleetwood Enterprises,Operator,1,0.2566647749970148
Fleetwood Enterprises,Operator,2,0.3516376732208526
Fleetwood Enterprises,Operator,3,-0.6083024482178896
Foundation HealthCare,Analyst,1,0.6157616775167598
Foundation HealthCare,Analyst,2,-0.7764545835039645
Foundation HealthCare,Analyst,3,0.16069290598719763
Foundation HealthCare,CEO,1,1.426545784793372
Foundation HealthCare,CEO,2,-0.7234752349996159
Foundation HealthCare,CEO,3,-0.7030705497937728
Foundation HealthCare,CFO,1,0.7173090924347665
Foundation HealthCare,CFO,2,-0.3202787350326634
Foundation HealthCare,CFO,3,-0.39703035740211323
Foundation HealthCare,CTO,1,-0.13672337426673584
Foundation HealthCare,CTO,2,-0.2721227374001247
Foundation HealthCare,CTO,3,0.4088461116668389
Foundation HealthCare,IR,1,0.3224352416500075
Foundation HealthCare,IR,2,-0.749754196523011
Foundation HealthCare,IR,3,0.4273189548729943
Foundation HealthCare,Operator,1,0.23514573381785975
Foundation HealthCare,Operator,2,0.4373473784959892
Foundation HealthCare,Operator,3,-0.6724931123138707
Foundation HealthCare,President,1,-0.01332169342547073
Foundation HealthCare,President,2,-0.6229508852827397
Foundation HealthCare,President,3,0.6362725787082046
Fraser Papers,Analyst,1,0.6162640663393961
Fraser Papers,Analyst,2,-0.776351467688717
Fraser Papers,Analyst,3,0.16008740134931376
Fraser Papers,Operator,1,0.2498874317920128
Fraser Papers,Operator,2,0.3788365413997043
Fraser Papers,Operator,3,-0.628723973191739
Frozen Food Express Industries,Analyst,1,0.5928794379952372
Frozen Food Express Industries,Analyst,2,-0.76184296130691
Frozen Food Express Industries,Analyst,3,0.16896352331166567
Frozen Food Express Industries,CEO,1,1.4478448081175572
Frozen Food Express Industries,CEO,2,-0.7206316048634672
Frozen Food Express Industries,CEO,3,-0.7272132032541068
Frozen Food Express Industries,CFO,1,0.6674915748580357
Frozen Food Express Industries,CFO,2,-0.283018389732433
Frozen Food Express Industries,CFO,3,-0.3844731851256133
Frozen Food Express Industries,IR,1,0.18751809414641263
Frozen Food Express Industries,IR,2,-0.6895304086486871
Frozen Food Express Industries,IR,3,0.5020123145022652
Frozen Food Express Industries,Operator,1,0.2439632288730767
Frozen Food Express Industries,Operator,2,0.4027279867984853
Frozen Food Express Industries,Operator,3,-0.6466912156715838
GSE Systems,Analyst,1,0.6200315981836854
GSE Systems,Analyst,2,-0.7788432415238191
GSE Systems,Analyst,3,0.15881164334012685
GSE Systems,CEO,1,1.332876060355732
GSE Systems,CEO,2,-0.7602665231691097
GSE Systems,CEO,3,-0.5726095371866388
GSE Systems,CFO,1,0.6363142017970697
GSE Systems,CFO,2,-0.25738497425263174
GSE Systems,CFO,3,-0.3789292275444487
GSE Systems,CTO,1,-0.0922718160384883
GSE Systems,CTO,2,-0.27184178422314487
GSE Systems,CTO,3,0.36411360026161194
GSE Systems,IR,1,0.19985270699276952
GSE Systems,IR,2,-0.6960462219378787
GSE Systems,IR,3,0.49619351494509994
GSE Systems,Operator,1,0.24968319764135574
GSE Systems,Operator,2,0.38002670989324766
GSE Systems,Operator,3,-0.6297099075346253
GSE Systems,President,1,-0.028616728098046433
GSE Systems,President,2,-0.6054268208228248
GSE Systems,President,3,0.6340435489208658
GTT Communications,Analyst,1,0.622607456188482
GTT Communications,Analyst,2,-0.7807455266439431
GTT Communications,Analyst,3,0.1581380704554541
GTT Communications,CEO,1,1.4249931451904856
GTT Communications,CEO,2,-0.7258682973583916
GTT Communications,CEO,3,-0.6991248478321107
GTT Communications,CFO,1,0.6133668693453163
GTT Communications,CFO,2,-0.2400381970584738
GTT Communications,CFO,3,-0.37332867228685357
GTT Communications,CTO,1,-0.08668514465168267
GTT Communications,CTO,2,-0.2719949326638498
GTT Communications,CTO,3,0.35868007731551127
GTT Communications,Chair,1,-0.2123141871637614
GTT Communications,Chair,2,0.1576735039135729
GTT Communications,Chair,3,0.05464068325016033
GTT Communications,IR,1,0.2053422427486319
GTT Communications,IR,2,-0.6975473440903547
GTT Communications,IR,3,0.4922051013417137
GTT Communications,Operator,1,0.2539001764328064
GTT Communications,Operator,2,0.36421923516891447
GTT Communications,Operator,3,-0.618119411601743
GTT Communications,President,1,-0.011155292180460963
GTT Communications,President,2,-0.6248437990457187
GTT Communications,President,3,0.6359990912261739
GeoPharma,Analyst,1,0.5588527269795682
GeoPharma,Analyst,2,-0.7399343688378366
GeoPharma,Analyst,3,0.18108164185826112
GeoPharma,Operator,1,0.24968908561225572
GeoPharma,Operator,2,0.3802273951421908
GeoPharma,Operator,3,-0.6299164807544684
Geokinetics,Analyst,1,0.5603059886799073
Geokinetics,Analyst,2,-0.7401916495530894
Geokinetics,Analyst,3,0.17988566087317467
Geokinetics,Operator,1,0.25373582832779096
Geokinetics,Operator,2,0.3642175806568168
Geokinetics,Operator,3,-0.6179534089846298
Geokinetics,President,1,-0.016361896618163993
Geokinetics,President,2,-0.6209293606995925
Geokinetics,President,3,0.6372912573177508
Greenhill & Co.,Analyst,1,0.6510125323970406
Greenhill & Co.,Analyst,2,-0.7987920240946158
Greenhill & Co.,Analyst,3,0.14777949169756832
Greenhill & Co.,CEO,1,1.5039846383141167
Greenhill & Co.,CEO,2,-0.696655232192388
Greenhill & Co.,CEO,3,-0.8073294061217456
Greenhill & Co.,CTO,1,-0.04532737408254743
Greenhill & Co.,CTO,2,-0.27175779018739454
Greenhill & Co.,CTO,3,0.31708516426992106
Guaranty Financial Group,Analyst,1,0.5341557175356831
Guaranty Financial Group,Analyst,2,-0.723355976562055
Guaranty Financial Group,Analyst,3,0.18920025902636414
Guaranty Financial Group,Operator,1,0.2552535256089477
Guaranty Financial Group,Operator,2,0.3576671473234502
Guaranty Financial Group,Operator,3,-0.61292067293242
HNI HoldCo,Analyst,1,0.6093624151448714
HNI HoldCo,Analyst,2,-0.7722491472805348
HNI HoldCo,Analyst,3,0.16288673213565624
HNI HoldCo,CEO,1,1.1921328649107787
HNI HoldCo,CEO,2,-0.8119666029932955
HNI HoldCo,CEO,3,-0.3801662619174998
HNI HoldCo,CFO,1,0.7756653069285291
HNI HoldCo,CFO,2,-0.36772922729148466
HNI HoldCo,CFO,3,-0.40793607963705386
HNI HoldCo,IR,1,-0.04290277798966305
HNI HoldCo,IR,2,-0.5881209435728754
HNI HoldCo,IR,3,0.6310237215625294
HNI HoldCo,Operator,1,0.2526418059366706
HNI HoldCo,Operator,2,0.36780987264397624
HNI HoldCo,Operator,3,-0.6204516785806687
Hamilton Thorne Ltd.,Analyst,1,0.6265622402725344
Hamilton Thorne Ltd.,Analyst,2,-0.7834752568741744
Hamilton Thorne Ltd.,Analyst,3,0.1569130166016331
Hamilton Thorne Ltd.,CEO,1,1.340648029713922
Hamilton Thorne Ltd.,CEO,2,-0.75726874041849
Hamilton Thorne Ltd.,CEO,3,-0.5833792892954487
Hamilton Thorne Ltd.,CFO,1,0.6950437375513755
Hamilton Thorne Ltd.,CFO,2,-0.30397397292715284
Hamilton Thorne Ltd.,CFO,3,-0.39106976462423293
Hamilton Thorne Ltd.,IR,1,0.26811499382160786
Hamilton Thorne Ltd.,IR,2,-0.7255041195324224
Hamilton Thorne Ltd.,IR,3,0.4573891257108053
Hawaiian Holdings,Analyst,1,0.6379080801737068
Hawaiian Holdings,Analyst,2,-0.7905816066735802
Hawaiian Holdings,Analyst,3,0.15267352649986649
Hawaiian Holdings,CEO,1,1.3326786074916064
Hawaiian Holdings,CEO,2,-0.7616443224088583
Hawaiian Holdings,CEO,3,-0.5710342850827644
Hawaiian Holdings,CFO,1,0.6532690763734861
Hawaiian Holdings,CFO,2,-0.27343128192984284
Hawaiian Holdings,CFO,3,-0.37983779444365395
Hawaiian Holdings,CTO,1,-0.07513798989503866
Hawaiian Holdings,CTO,2,-0.27196194480576297
Hawaiian Holdings,CTO,3,0.3470999347007805
Hawaiian Holdings,IR,1,0.28192107492616125
Hawaiian Holdings,IR,2,-0.7334784509947911
Hawaiian Holdings,IR,3,0.4515573760686207
Hawaiian Holdings,Operator,1,0.25097356299282836
Hawaiian Holdings,Operator,2,0.3739394683324694
Hawaiian Holdings,Operator,3,-0.6249130313253197
Hawaiian Holdings,President,1,-0.00681951533138242
Hawaiian Holdings,President,2,-0.632307753863477
Hawaiian Holdings,President,3,0.6391272691948535
Haynes International,Analyst,1,0.5990923588672002
Haynes International,Analyst,2,-0.7656851231287867
Haynes International,Analyst,3,0.16659276426157937
Haynes International,CEO,1,1.395097866458117
Haynes International,CEO,2,-0.7374957809380634
Haynes International,CEO,3,-0.6576020855200707
Haynes International,CFO,1,0.7086555122824036
Haynes International,CFO,2,-0.31763523111773484
Haynes International,CFO,3,-0.3910202811646789
Haynes International,IR,1,0.24101757718827388
Haynes International,IR,2,-0.7148275850435599
Haynes International,IR,3,0.4738100078552769
Haynes International,Operator,1,0.2526697867736616
Haynes International,Operator,2,0.3678504930212168
Haynes International,Operator,3,-0.6205202797949004
Haynes International,President,1,-0.008062544274058822
Haynes International,President,2,-0.6287970065067883
Haynes International,President,3,0.6368595507808413
Heritage-Crystal Clean,Analyst,1,0.6092936611479521
Heritage-Crystal Clean,Analyst,2,-0.7721867428835048
Heritage-Crystal Clean,Analyst,3,0.1628930817355457
Heritage-Crystal Clean,CEO,1,1.3892493395178018
Heritage-Crystal Clean,CEO,2,-0.7393891665153896
Heritage-Crystal Clean,CEO,3,-0.6498601730024289
Heritage-Crystal Clean,CFO,1,0.6542277049215299
Heritage-Crystal Clean,CFO,2,-0.27333483768695754
Heritage-Crystal Clean,CFO,3,-0.3808928672345831
Heritage-Crystal Clean,COO,1,-0.6068315585545105
Heritage-Crystal Clean,COO,2,-0.5433497633456161
Heritage-Crystal Clean,COO,3,1.1501813219001318
Heritage-Crystal Clean,IR,1,0.24038565264777553
Heritage-Crystal Clean,IR,2,-0.7143338444580188
Heritage-Crystal Clean,IR,3,0.47394819181023407
Heritage-Crystal Clean,Operator,1,0.26172807599099596
Heritage-Crystal Clean,Operator,2,0.3316733234113478
Heritage-Crystal Clean,Operator,3,-0.593401399402366
Heritage-Crystal Clean,President,1,0.024273582367594713
Heritage-Crystal Clean,President,2,-0.6661867377919644
Heritage-Crystal Clean,President,3,0.6419131554243632
Hersha Hospitality Trust,Analyst,1,0.6411346573397891
Hersha Hospitality Trust,Analyst,2,-0.7927089644218744
Hersha Hospitality Trust,Analyst,3,0.15157430708207834
Hersha Hospitality Trust,CEO,1,1.3280312142869946
Hersha Hospitality Trust,CEO,2,-0.7633611271026094
Hersha Hospitality Trust,CEO,3,-0.5646700871844017
Hersha Hospitality Trust,CFO,1,0.6507925837242642
Hersha Hospitality Trust,CFO,2,-0.27139797274360733
Hersha Hospitality Trust,CFO,3,-0.3793946109806675
Hersha Hospitality Trust,COO,1,-0.6068765759145971
Hersha Hospitality Trust,COO,2,-0.5451149245252183
Hersha Hospitality Trust,COO,3,1.1519915004398205
Hersha Hospitality Trust,CTO,1,-0.09138113253428545
Hersha Hospitality Trust,CTO,2,-0.2719714900138243
Hersha Hospitality Trust,CTO,3,0.36335262254808853
Hersha Hospitality Trust,IR,1,0.19982418004921912
Hersha Hospitality Trust,IR,2,-0.6967285555959207
Hersha Hospitality Trust,IR,3,0.4969043755466924
Hersha Hospitality Trust,Operator,1,0.2558658513760074
Hersha Hospitality Trust,Operator,2,0.3539733819816942
Hersha Hospitality Trust,Operator,3,-0.6098392333577238
Hibbett,Analyst,1,0.5937415119610598
Hibbett,Analyst,2,-0.7625214241401761
Hibbett,Analyst,3,0.16877991217910912
Hibbett,CEO,1,0.8821174531222976
Hibbett,CEO,2,-0.9235815876739008
Hibbett,CEO,3,0.04146413455158715
Hibbett,Operator,1,0.23886093570596378
Hibbett,Operator,2,0.4223974303119305
Hibbett,Operator,3,-0.661258366017916
Hill International,Analyst,1,0.6202545460913562
Hill International,Analyst,2,-0.7789634114797842
Hill International,Analyst,3,0.15870886538842105
Hill International,CEO,1,1.333070603473216
Hill International,CEO,2,-0.7596289735189509
Hill International,CEO,3,-0.5734416299542819
Hill International,CFO,1,0.6586505542176425
Hill International,CFO,2,-0.2769246501840195
Hill International,CFO,3,-0.3817259040336335
Hill International,COO,1,-0.6062647230414614
Hill International,COO,2,-0.5451556331086136
Hill International,COO,3,1.1514203561500802
Hill International,CTO,1,-0.12413369356738939
Hill International,CTO,2,-0.272061721529609
Hill International,CTO,3,0.396195415096977
Hill International,IR,1,0.1929599077413602
Hill International,IR,2,-0.6932059060117338
Hill International,IR,3,0.5002459982703644
Hill International,Operator,1,0.246722184877552
Hill International,Operator,2,0.3924963775388276
Hill International,Operator,3,-0.6392185624164015
Hill International,President,1,-0.015325454161640363
Hill International,President,2,-0.6214102317611523
Hill International,President,3,0.6367356859227868
Hipcricket,Analyst,1,0.6164123413946718
Hipcricket,Analyst,2,-0.7766639780305388
Hipcricket,Analyst,3,0.16025163663585995
Hipcricket,CEO,1,1.5273096447250802
Hipcricket,CEO,2,-0.6831095986635997
Hipcricket,CEO,3,-0.8442000460614977
Hipcricket,IR,1,0.10629757193733486
Hipcricket,IR,2,-0.6561423408091915
Hipcricket,IR,3,0.5498447688718475
Hipcricket,Operator,1,0.24762141708996135
Hipcricket,Operator,2,0.3882557232605284
Hipcricket,Operator,3,-0.6358771403505117
Holly Energy Partners LP,Analyst,1,0.6148751210317315
Holly Energy Partners LP,Analyst,2,-0.7755003587109146
Holly Energy Partners LP,Analyst,3,0.1606252376791761
Holly Energy Partners LP,CEO,1,1.3775538609607114
Holly Energy Partners LP,CEO,2,-0.7433727680797672
Holly Energy Partners LP,CEO,3,-0.6341810928809608
Holly Energy Partners LP,CFO,1,0.689213771142057
Holly Energy Partners LP,CFO,2,-0.30067976063249435
Holly Energy Partners LP,CFO,3,-0.3885340105095729
Holly Energy Partners LP,IR,1,0.29811160403243775
Holly Energy Partners LP,IR,2,-0.7383837484418582
Holly Energy Partners LP,IR,3,0.4402721444094112
Holly Energy Partners LP,Operator,1,0.24817172067754864
Holly Energy Partners LP,Operator,2,0.3857860615449269
Holly Energy Partners LP,Operator,3,-0.6339577822224975
HollySys Automation Technologies Ltd.,Analyst,1,0.5988897705702977
HollySys Automation Technologies Ltd.,Analyst,2,-0.765324170615213
HollySys Automation Technologies Ltd.,Analyst,3,0.16643440004490823
HollySys Automation Technologies Ltd.,CEO,1,1.277770289161523
HollySys Automation Technologies Ltd.,CEO,2,-0.781024338349723
HollySys Automation Technologies Ltd.,CEO,3,-0.4967459508118166
HollySys Automation Technologies Ltd.,CFO,1,0.6674727366537573
HollySys Automation Technologies Ltd.,CFO,2,-0.28507731237184086
HollySys Automation Technologies Ltd.,CFO,3,-0.38239542428192697
HollySys Automation Technologies Ltd.,IR,1,0.14340252810938955
HollySys Automation Technologies Ltd.,IR,2,-0.6729899180297023
HollySys Automation Technologies Ltd.,IR,3,0.5295873899203035
HollySys Automation Technologies Ltd.,Operator,1,0.25431488717808154
HollySys Automation Technologies Ltd.,Operator,2,0.3637504844483246
HollySys Automation Technologies Ltd.,Operator,3,-0.6180653716264284
Home Capital Group,Analyst,1,0.627323841829119
Home Capital Group,Analyst,2,-0.7838498257063348
Home Capital Group,Analyst,3,0.15652598387720873
Home Capital Group,CEO,1,1.2479836160247706
Home Capital Group,CEO,2,-0.7917972065666508
Home Capital Group,CEO,3,-0.4561864094581362
Home Capital Group,CFO,1,0.5876608289239995
Home Capital Group,CFO,2,-0.22156145445433623
Home Capital Group,CFO,3,-0.36609937446967455
Home Capital Group,CTO,1,-0.11600802433496041
Home Capital Group,CTO,2,-0.2720547417247314
Home Capital Group,CTO,3,0.38806276605967027
Home Capital Group,Chair,1,-0.20750462331341127
Home Capital Group,Chair,2,0.157115618718179
Home Capital Group,Chair,3,0.05038900459520401
Home Capital Group,IR,1,0.179329833196773
Home Capital Group,IR,2,-0.6878280943540162
Home Capital Group,IR,3,0.5084982611572341
Home Capital Group,Operator,1,0.24810399808847594
Home Capital Group,Operator,2,0.3856486282075462
Home Capital Group,Operator,3,-0.6337526262960441
Home Capital Group,President,1,0.009877089272142953
Home Capital Group,President,2,-0.650700005230219
Home Capital Group,President,3,0.6408229159580698
Home Capital Group,VP,1,-1.588686213164497
Home Capital Group,VP,2,0.24974895415743437
Home Capital Group,VP,3,1.3389372590070567
Hooper Holmes,Analyst,1,0.6149314464092
Hooper Holmes,Analyst,2,-0.7759678105083997
Hooper Holmes,Analyst,3,0.1610363640991928
Hooper Holmes,CEO,1,1.3645644476786505
Hooper Holmes,CEO,2,-0.7467939202308745
Hooper Holmes,CEO,3,-0.6177705274477927
Hooper Holmes,CFO,1,0.6414363127648319
Hooper Holmes,CFO,2,-0.26092605198804397
Hooper Holmes,CFO,3,-0.38051026077679867
Hooper Holmes,CTO,1,-0.10538629948047895
Hooper Holmes,CTO,2,-0.2720223065278087
Hooper Holmes,CTO,3,0.3774086060082663
Hooper Holmes,IR,1,0.2072974257489097
Hooper Holmes,IR,2,-0.6991766922834515
Hooper Holmes,IR,3,0.4918792665345326
Hooper Holmes,Operator,1,0.25002903983812647
Hooper Holmes,Operator,2,0.3781916899917584
Hooper Holmes,Operator,3,-0.6282207298299068
Hooper Holmes,President,1,-0.03296549653277662
Hooper Holmes,President,2,-0.6013741999415756
Hooper Holmes,President,3,0.6343396964743468
ION Geophysical Corp.,Analyst,1,0.6445975356765042
ION Geophysical Corp.,Analyst,2,-0.7945601225536305
ION Geophysical Corp.,Analyst,3,0.14996258687711933
ION Geophysical Corp.,CEO,1,1.382828244508914
ION Geophysical Corp.,CEO,2,-0.7399442519333407
ION Geophysical Corp.,CEO,3,-0.64288399257559
ION Geophysical Corp.,CFO,1,0.5781253947179241
ION Geophysical Corp.,CFO,2,-0.2111580722484166
ION Geophysical Corp.,CFO,3,-0.36696732246951885
ION Geophysical Corp.,CTO,1,-0.06806461445771626
ION Geophysical Corp.,CTO,2,-0.2718255966223383
ION Geophysical Corp.,CTO,3,0.3398902110800336
ION Geophysical Corp.,Head,1,-0.7057529024197083
ION Geophysical Corp.,Head,2,0.08848971303835311
ION Geophysical Corp.,Head,3,0.6172631893813529
ION Geophysical Corp.,IR,1,0.09718740372846485
ION Geophysical Corp.,IR,2,-0.6498007448194268
ION Geophysical Corp.,IR,3,0.5526133410909528
ION Geophysical Corp.,Operator,1,0.25307911222782203
ION Geophysical Corp.,Operator,2,0.36667282642860416
ION Geophysical Corp.,Operator,3,-0.6197519386564483
ION Geophysical Corp.,President,1,-0.0316346299916175
ION Geophysical Corp.,President,2,-0.6028580204529719
ION Geophysical Corp.,President,3,0.6344926504445839
Icpw Liquidation Corp.,Analyst,1,0.5496109079899578
Icpw Liquidation Corp.,Analyst,2,-0.7338705829752168
Icpw Liquidation Corp.,Analyst,3,0.18425967498525153
Icpw Liquidation Corp.,CEO,1,1.3955520458958128
Icpw Liquidation Corp.,CEO,2,-0.7373273574503504
Icpw Liquidation Corp.,CEO,3,-0.6582246884454792
Icpw Liquidation Corp.,CTO,1,-0.1001964704621664
Icpw Liquidation Corp.,CTO,2,-0.27198065124300586
Icpw Liquidation Corp.,CTO,3,0.37217712170515094
Icpw Liquidation Corp.,Operator,1,0.24466597013375618
Icpw Liquidation Corp.,Operator,2,0.4005718166193187
Icpw Liquidation Corp.,Operator,3,-0.6452377867530967
ImmunoGen,Analyst,1,0.664579022421599
ImmunoGen,Analyst,2,-0.8076360341410903
ImmunoGen,Analyst,3,0.14305701171948454
ImmunoGen,CEO,1,1.3900980615526892
ImmunoGen,CEO,2,-0.7394627130200812
ImmunoGen,CEO,3,-0.6506353485326251
ImmunoGen,CFO,1,0.6226781468179732
ImmunoGen,CFO,2,-0.2502463846816291
ImmunoGen,CFO,3,-0.37243176213635504
ImmunoGen,IR,1,0.07701528488521259
ImmunoGen,IR,2,-0.6423812214672258
ImmunoGen,IR,3,0.5653659365820041
ImmunoGen,Operator,1,0.2496063136581228
ImmunoGen,Operator,2,0.38021904384665256
ImmunoGen,Operator,3,-0.6298253575047973
ImmunoGen,President,1,-0.1042059961214838
ImmunoGen,President,2,-0.5227646788265563
ImmunoGen,President,3,0.626970674948036
ImmunoGen,VP,1,-1.4607679922065204
ImmunoGen,VP,2,0.2918064754951556
ImmunoGen,VP,3,1.1689615167113585
Imperial Logistics Ltd.,Analyst,1,0.6125096128772649
Imperial Logistics Ltd.,Analyst,2,-0.7739747455294995
Imperial Logistics Ltd.,Analyst,3,0.16146513265222756
Imperial Logistics Ltd.,CEO,1,1.3225678216698957
Imperial Logistics Ltd.,CEO,2,-0.7649140075825189
Imperial Logistics Ltd.,CEO,3,-0.5576538140873932
Imperial Logistics Ltd.,CFO,1,0.659374756777087
Imperial Logistics Ltd.,CFO,2,-0.2799501766896745
Imperial Logistics Ltd.,CFO,3,-0.379424580087423
Imperial Logistics Ltd.,Head,1,-0.7063784033777792
Imperial Logistics Ltd.,Head,2,0.08853184863271717
Imperial Logistics Ltd.,Head,3,0.6178465547450598
Imperial Logistics Ltd.,IR,1,0.17070346248904936
Imperial Logistics Ltd.,IR,2,-0.6838048830707102
Imperial Logistics Ltd.,IR,3,0.5131014205816516
Imperial Logistics Ltd.,President,1,-0.015344958180315761
Imperial Logistics Ltd.,President,2,-0.6219711874823599
Imperial Logistics Ltd.,President,3,0.6373161456626699
Indigo Books & Music,Analyst,1,0.5973936294296653
Indigo Books & Music,Analyst,2,-0.7646654247573726
Indigo Books & Music,Analyst,3,0.16727179532770015
Indigo Books & Music,CEO,1,1.3425221247145758
Indigo Books & Music,CEO,2,-0.7559641936423811
Indigo Books & Music,CEO,3,-0.5865579310722112
Indigo Books & Music,CFO,1,0.7138952797448037
Indigo Books & Music,CFO,2,-0.32070495832463264
Indigo Books & Music,CFO,3,-0.39319032142018107
Indigo Books & Music,Head,1,-0.6781566622651615
Indigo Books & Music,Head,2,0.07431521714478559
